,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
3295,['Wolfgang Amadeus Mozart'],[26350],0.171,0.037,0.037,67.89,-25.191,1,3,0.991,0.898,0.123,0.0409,0,330000,53,2001,1/1/2001,"******** in B-Flat Major, K. *** ""Gran ********* 3. Adagio",Classical,2.0
53084,['Leonard Bernstein'],[239859],0.384,0.262,0.196,82.312,-17.907,1,5,0.951,0.857,0.0804,0.0437,0,162760,10,1962,1962,Appalachian Spring: II. Allegro,Classical,2.0
57380,['Maria Callas'],[740576],0.279,0.0712,0.102,69.108,-19.56,0,4,0.985,0.00651,0.225,0.0384,0,158160,14,1955,1955,"Puccini: Madama Butterfly, Act ** ""Vieni, amor mio!"" (Butterfly, Pinkerton, Goro)",Classical,2.0
3003,['Wolfgang Amadeus Mozart'],[26350],0.393,0.112,0.487,139.968,-24.031,1,9,0.99,0.924,0.123,0.0348,0,479160,37,1989,1989,"Mozart: Sonata for * Pianos in D Major, K. 448: I. Allegro con spirito",Classical,2.0
3421,['Wolfgang Amadeus Mozart'],[26350],0.28,0.105,0.328,91.119,-21.927,1,10,0.981,0.0226,0.118,0.048,0,376840,0,1938,1938,"Sonate pour violon et piano No. ** in F Major, K. 376: II. Andante",Classical,2.0
58802,['Max Richter'],[203592],0.383,0.17,0.069,115.803,-21.87,1,9,0.995,0.847,0.105,0.0685,0,78547,52,2014,1/1/2014,Vladimir's *****,Classical,2.0
3321,['Wolfgang Amadeus Mozart'],[26350],0.362,0.155,0.237,140.768,-15.116,0,7,0.961,0.751,0.1,0.0378,0,455733,0,1938,1938,"Quintette à cordes No. 4 in G Minor, K. **** I. Allegro",Classical,2.0
53079,['Leonard Bernstein'],[239859],0.121,0.118,0.0379,77.114,-21.013,1,6,0.814,0.903,0.123,0.0387,0,545467,11,1961,1961,"La mer, L. **** No. ** De l'aube à midi sur la mer",Classical,2.0
53146,['Leonard Bernstein'],[239859],0.353,0.474,0.132,87.647,-17.274,1,5,0.932,0.937,0.434,0.0586,0,76893,11,1958,1958,Le sacre du printemps: Ritual of Abduction - **** Version,Classical,2.0
37163,['Glenn Gould'],[803752],0.456,0.0203,0.0987,101.747,-24.1,1,4,0.991,0.834,0.0858,0.0702,0,402440,22,1956,1956,"Piano Sonata in B Minor, Op. 5, TrV **** II. Adagio cantabile",Classical,2.0
7700,['André Previn'],[30250],0.216,0.134,0.124,80.861,-20.053,1,2,0.917,0.685,0.192,0.055,0,704640,34,1976,1976,"Swan Lake, ****** Act I: 5. Pas de deux",Classical,2.0
3401,['Wolfgang Amadeus Mozart'],[26350],0.445,0.19,0.567,84.354,-15.156,1,10,0.99,0.219,0.102,0.0493,0,393267,0,1938,1938,"Sonate pour violon et piano No. ** in B-Flat Major, K. 454: III. Rondo (Allegretto)",Classical,2.0
7746,['André Previn'],[30250],0.239,0.0566,0.117,90.558,-21.167,1,8,0.97,0.68,0.325,0.0354,0,489107,28,1976,1976,"Swan Lake, ****** Act III: *** Scene: Entrance and Waltz of the Special Guests (Allegro - Tempo di valse)",Classical,2.0
55851,['Luciano Pavarotti'],[579458],0.228,0.187,0.0373,86.032,-18.692,1,2,0.978,0.436,0.338,0.0502,0,232093,32,1980,1980,I vespri siciliani: À toi que j'ai chérie,Classical,2.0
11725,['Bidu Sayão'],[1950198],0.478,0.0812,0.196,113.853,-17.761,0,5,0.993,3.92e-05,0.0556,0.0616,0,180133,1,1942,1942,Folk Songs of Brazil: São-João da ra-rão,Classical,2.0
57379,['Maria Callas'],[740576],0.158,0.093,0.0654,57.661,-15.169,0,2,0.99,0.0307,0.117,0.0446,0,192107,7,1955,1955,"Cilea: Adriana Lecouvreur, Act 4: ""Poveri fiori"" (Adriana Lecouvreur)",Classical,2.0
53187,['Leonard Bernstein'],[239859],0.486,0.481,0.906,96.388,-12.888,1,1,0.789,0.0,0.378,0.179,0,204307,0,1950,1950,"Wonderful Town: Conga! (Rosalind Russell, the Cadets) - Excerpt",Classical,2.0
53220,['Leonard Bernstein'],[239859],0.305,0.184,0.0771,70.813,-18.342,1,9,0.969,0.781,0.132,0.0409,0,987267,49,1959,1959,Rhapsody in ****,Classical,2.0
53014,['Leonard Bernstein'],[239859],0.246,0.0706,0.0792,105.179,-24.98,1,9,0.748,0.266,0.134,0.0441,0,283893,20,1960,1960,"Swan Lake, Op. *** TH *** No. 5b, Pas de deux. Andante - Allegro",Classical,2.0
3369,['Wolfgang Amadeus Mozart'],[26350],0.196,0.156,0.0718,84.296,-16.274,1,5,0.978,0.726,0.212,0.0423,0,474000,0,1948,1948,"Symphony No. ** in C Major, K. *** ""Jupiter"": II. Andante cantabile",Classical,2.0
3303,['Wolfgang Amadeus Mozart'],[26350],0.361,0.159,0.346,78.238,-17.349,1,3,0.957,0.126,0.0866,0.039,0,391760,0,1938,1938,"Quatuor à cordes No. ** in E-Flat Major, K. **** I. Allegro non troppo",Classical,2.0
37181,['Glenn Gould'],[803752],0.226,0.44,0.962,124.28,-16.408,1,7,0.992,0.943,0.121,0.049,0,49667,19,1956,1956,"Goldberg Variations, BWV 988: Variation ** Canone alla Nona",Classical,2.0
3622,['Wolfgang Amadeus Mozart'],[26350],0.12,0.0384,0.0714,92.792,-23.13,1,2,0.98,0.768,0.104,0.0425,0,399000,32,1990,1990,"Clarinet Concerto in A Major, K. **** II. Adagio",Classical,2.0
36973,['Glenn Gould'],[803752],0.459,0.213,0.97,143.163,-25.094,1,7,0.995,0.885,0.138,0.0671,0,42640,8,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav. - **** Version",Classical,2.0
53211,['Leonard Bernstein'],[239859],0.188,0.0133,0.0391,82.32,-33.092,1,11,0.973,0.936,0.0818,0.0408,0,525600,7,1962,1962,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",Classical,2.0
53154,['Leonard Bernstein'],[239859],0.396,0.56,0.121,142.107,-10.954,1,5,0.768,0.309,0.21,0.237,0,395467,9,1961,1961,West Side Story: Act I: Prologue,Classical,2.0
44683,['John Cage'],[183867],0.511,0.0331,0.151,69.648,-21.835,1,0,0.991,0.78,0.103,0.0576,0,303160,1,1951,1/1/1951,Sonatas and Interludes for Prepared Piano: Sonata XVI,Classical,2.0
37170,['Glenn Gould'],[803752],0.27,0.363,0.486,97.129,-14.847,1,7,0.993,0.851,0.15,0.0818,0,42560,19,1956,1956,"Goldberg Variations, BWV 988: Variation ** Alla breve a * Clav.",Classical,2.0
37184,['Glenn Gould'],[803752],0.233,0.561,0.978,106.531,-13.705,0,4,0.994,0.949,0.312,0.0451,0,56293,18,1956,1956,"Goldberg Variations, BWV 988: Variation ** Canone alla Quarta",Classical,2.0
44672,['John Cage'],[183867],0.202,0.0048,0.195,68.527,-37.422,1,10,0.994,0.938,0.0772,0.0397,0,531827,50,2002,5/13/2002,In a Landscape,Classical,2.0
53035,['Leonard Bernstein'],[239859],0.266,0.19,0.28,132.554,-23.082,1,10,0.693,0.00142,0.113,0.0409,0,137867,23,1964,1964,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV *** ""Winter"": II. Largo",Classical,2.0
2984,['Wolfgang Amadeus Mozart'],[26350],0.251,0.0964,0.224,78.682,-20.759,0,2,0.952,0.00108,0.272,0.0572,0,416493,0,1948,1948,"Quartet No. ** in D Minor for Strings, *********** IV. Allegretto ma non troppo",Classical,2.0
37130,['Glenn Gould'],[803752],0.365,0.3,0.696,70.873,-15.511,1,7,0.994,0.905,0.129,0.0363,0,123947,16,1955,1955,"******* No. 5 in G Major, BWV **** I. Praeambulum",Classical,2.0
53094,['Leonard Bernstein'],[239859],0.578,0.0464,0.532,89.572,-24.821,0,2,0.966,0.751,0.111,0.0531,0,170736,0,1947,1947,"The Soldier's Tale, Suite No. ** II. The Soldier's Violin",Classical,2.0
3637,['Wolfgang Amadeus Mozart'],[26350],0.381,0.1,0.372,123.086,-19.289,1,10,0.985,0.911,0.053,0.0392,0,462880,0,1947,1947,"******* Concerto in B-Flat Major, K. **** I. Allegro",Classical,2.0
57246,['Maria Callas'],[740576],0.283,0.229,0.124,108.196,-13.28,1,8,0.986,0.00251,0.136,0.0375,0,313733,11,1955,1955,"Puccini: Madama Butterfly, Act ** ""Scuoti quella fronda di ciliegio"" (Suzuki, Butterfly)",Classical,2.0
53178,['Leonard Bernstein'],[239859],0.629,0.132,0.734,105.637,-23.362,1,7,0.924,0.871,0.632,0.0511,0,53520,8,1961,1961,"Symphonic Dances (From ""West Side Story""): V. Cha-Cha, ""Maria"" - Andantino con grazia",Classical,2.0
53080,['Leonard Bernstein'],[239859],0.147,0.0777,0.0392,103.228,-23.374,1,4,0.884,0.874,0.251,0.0397,0,231987,9,1961,1961,"Symphonic Dances (From ""West Side Story""): II. ********* (Adagio)",Classical,2.0
3226,['Wolfgang Amadeus Mozart'],[26350],0.336,0.137,0.367,86.196,-20.979,0,8,0.993,0.000519,0.193,0.104,0,155533,0,1942,1/1/1942,"Die Zauberflöte, K. *** (Excerpts): Bei Männern, welche Liebe fühlen",Classical,2.0
53139,['Leonard Bernstein'],[239859],0.127,0.24,0.0383,82.321,-18.746,1,9,0.916,0.79,0.153,0.0443,0,402693,11,1961,1961,"La mer, L. **** No. ** Jeux de ******",Classical,2.0
53126,['Leonard Bernstein'],[239859],0.421,0.18,0.607,132.674,-16.649,1,7,0.91,0.0,0.514,0.0402,0,109627,1,1950,1950,"Candide: Oh, Happy We",Classical,2.0
36947,['Glenn Gould'],[803752],0.433,0.214,0.24,147.667,-20.811,0,2,0.993,0.93,0.0638,0.0653,0,290573,18,1962,1962,"The Art of the Fugue, BWV ***** Contrapunctus I",Classical,2.0
37064,['Glenn Gould'],[803752],0.298,0.288,0.887,159.908,-22.832,1,7,0.989,0.903,0.134,0.0483,0,39933,17,1964,1964,"Invention No. **** G Major, BVW *** - Remastered",Classical,2.0
3139,['Wolfgang Amadeus Mozart'],[26350],0.257,0.0555,0.178,69.623,-27.176,1,2,0.961,0.385,0.347,0.0519,0,245533,39,1995,4/7/1995,"Symphony No. ** in A Major, K. **** II. Andante",Classical,2.0
36975,['Glenn Gould'],[803752],0.35,0.21,0.963,81.077,-19.857,0,7,0.993,0.879,0.14,0.0445,0,102307,8,1956,1956,"Goldberg Variations, BWV 988: Variation *** Canone alla Settima - **** Version",Classical,2.0
58807,['Max Richter'],[203592],0.701,0.341,0.163,105.513,-12.26,0,1,0.499,0.903,0.359,0.0418,0,151507,52,2014,1/1/2014,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring *",Classical,2.0
3490,['Wolfgang Amadeus Mozart'],[26350],0.69,0.12,0.66,118.946,-21.297,1,7,0.989,0.0259,0.183,0.0492,0,53600,9,1955,1955,"Le nozze di Figaro, K. **** Act II Scene 9: Signori, di fuori son già i suonatori (Figaro, Conte, Susanna, Contessa)",Classical,2.0
53329,['Leonard Bernstein'],[239859],0.446,0.56,0.164,134.535,-15.469,1,7,0.823,0.836,0.176,0.227,0,182373,20,1957,1957,West Side Story (Original Broadway Cast): Act I: The Dance at the Gym,Classical,2.0
2886,['Wolfgang Amadeus Mozart'],[26350],0.42,0.262,0.405,154.091,-17.68,1,7,0.977,0.133,0.271,0.0475,0,400133,0,1949,1949,"IV. Rondeau Allegro from ******** in D Major, KV *** ""Haffner""",Classical,2.0
57312,['Maria Callas'],[740576],0.145,0.0995,0.0934,83.064,-17.139,1,9,0.991,0.0272,0.116,0.0415,0,200053,0,1955,1955,"Puccini: Madama Butterfly, Act ** ""Viene la sera"" (Pinkerton, Butterfly)",Classical,2.0
2836,['Wolfgang Amadeus Mozart'],[26350],0.387,0.0994,0.584,123.341,-14.32,1,2,0.534,0.352,0.166,0.0455,0,135213,0,1935,1935,"Mozart: Eine kleine Nachtmusik, K. **** III. Menuetto (Allegretto) - Trio",Classical,2.0
37254,['Glenn Gould'],[803752],0.363,0.393,0.967,102.681,-19.926,1,7,0.99,0.821,0.162,0.0434,0,57987,39,1981,1981,"Goldberg Variations, BWV 988: Variation ** a * Clav.",Classical,2.0
53174,['Leonard Bernstein'],[239859],0.137,0.196,0.0388,77.854,-18.009,1,5,0.886,0.896,0.609,0.0394,0,264853,6,1961,1961,"Symphonic Suite (From the Film ""On The Waterfront""): Moving Forward, with Warmth - Largamente - A tempo - Calmato - Andante come prima - Sempre avanti, With Intensity - Ancora più mosso",Classical,2.0
36956,['Glenn Gould'],[803752],0.237,0.473,0.977,106.849,-16.064,0,4,0.991,0.909,0.317,0.0444,0,56360,9,1956,1956,"Goldberg Variations, BWV 988: Variation *** Canone alla Quarta - **** Version",Classical,2.0
36769,['Giuseppe di Stefano'],[731975],0.364,0.164,0.135,108.295,-16.232,1,0,0.98,6.62e-05,0.173,0.0414,0,262467,0,1953,1953,"I Puritani ***** - Remaster), Act I, Scena terza: Com'io, vi unisca (Gualtiero/Enrichetta/Arturo)",Classical,2.0
3418,['Wolfgang Amadeus Mozart'],[26350],0.386,0.0519,0.449,142.382,-18.035,1,9,0.973,0.114,0.168,0.0489,0,366160,0,1938,1938,"Quatuor à cordes No. ** in A Major, K. 464: II. Menuet - Trio",Classical,2.0
3234,['Wolfgang Amadeus Mozart'],[26350],0.131,0.0369,0.0504,174.159,-21.506,1,8,0.973,0.692,0.0984,0.0421,0,502787,0,1947,1947,"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto",Classical,2.0
36926,['Glenn Gould'],[803752],0.499,0.146,0.244,133.373,-19.382,0,2,0.99,0.852,0.124,0.0392,0,310027,6,1955,1955,"Concerto in the Italian ***** in F Major, BWV **** ""Italian Concerto"": II. Andante",Classical,2.0
36754,['Giuseppe di Stefano'],[731975],0.385,0.313,0.38,170.524,-11.009,1,9,0.949,4.99e-06,0.502,0.136,0,127440,0,1953,1953,"Donizetti: Lucia di Lammermoor, Act ** ""Sconsigliato! In questa portachi ti guida?"" (Enrico, Edgardo, Raimondo, Lucia, Chorus)",Classical,2.0
3202,['Wolfgang Amadeus Mozart'],[26350],0.0864,0.0391,0.075,63.838,-31.031,1,2,0.984,0.958,0.192,0.0408,0,424693,14,1953,1953,"Symphony No. ** in A Major, K. **** II. Andante",Classical,2.0
53293,['Leonard Bernstein'],[239859],0.297,0.192,0.0408,112.953,-12.201,1,10,0.972,0.916,0.161,0.0305,0,123173,22,1960,1960,Fanfare for the Common Man,Classical,2.0
55587,['Louis and Bebe Barron'],[1352264],0.532,0.0313,0.811,108.793,-41.794,1,0,0.994,0.948,0.117,0.0405,0,78133,4,1956,1956,"Robby Arranges Flowers, Zaps Monkey",Classical,2.0
68888,['Plácido Domingo'],[851639],0.27,0.0837,0.16,169.203,-22.964,1,5,0.984,2.13e-05,0.0905,0.0716,0,185933,35,1977,1/1/1977,"La Traviata / Act ** ""Un dì felice, eterea""",Classical,2.0
7701,['André Previn'],[30250],0.244,0.124,0.222,101.836,-19.81,1,2,0.962,0.899,0.193,0.0481,0,223707,34,1976,1976,"Swan Lake, ****** Act I: 3. Scene (Allegro moderato)",Classical,2.0
3071,['Wolfgang Amadeus Mozart'],[26350],0.841,0.439,0.963,49.384,-16.36,1,7,0.928,0.0,0.679,0.918,0,18920,0,1954,1954,"Don Giovanni, K. *** Act * Scene 9: ""Dunque quello sei tu che""",Classical,2.0
57258,['Maria Callas'],[740576],0.201,0.0329,0.0376,83.343,-21.535,1,3,0.98,0.000151,0.0847,0.0471,0,341000,10,1955,1955,"Puccini: Madama Butterfly, Act ** ""Che vuol da me?"" (Butterfly, Suzuki, Sharpless, Kate)",Classical,2.0
57244,['Maria Callas'],[740576],0.229,0.0628,0.0396,78.299,-21.198,1,10,0.982,6.93e-05,0.0987,0.0466,0,368973,12,1955,1955,"Puccini: Madama Butterfly, Act ** ""Or a noi"" (Butterfly, Sharpless)",Classical,2.0
37082,['Glenn Gould'],[803752],0.544,0.152,0.87,134.739,-23.394,0,3,0.995,0.888,0.108,0.0748,0,312240,20,1963,1963,"Prelude in E-Flat Minor & Fugue in D-Sharp Minor No. 8, BWV 853: Fugue",Classical,2.0
3047,['Wolfgang Amadeus Mozart'],[26350],0.362,0.0336,0.332,95.528,-31.421,1,3,0.994,0.89,0.117,0.0377,0,467733,0,1945,1945,Adagio II,Classical,2.0
3607,['Wolfgang Amadeus Mozart'],[26350],0.496,0.0215,0.585,136.645,-28.31,1,5,0.972,0.439,0.102,0.059,0,42560,0,1947,1947,"Divertimento No. ** in B-Flat Major, K. **** II. Theme and Variations: b) Variation I",Classical,2.0
53164,['Leonard Bernstein'],[239859],0.288,0.278,0.13,102.304,-12.942,1,0,0.807,0.836,0.101,0.0365,0,469800,0,1950,1950,On the Town: Act II: Ballet: The Imaginary Coney Island: Subway Rider - Dance of the Great Lover - Pas de Deux,Classical,2.0
53414,['Leonard Bernstein'],[239859],0.0744,0.0121,0.0335,68.916,-35.836,0,2,0.955,0.081,0.163,0.0402,0,301667,13,1958,1958,The Rite of Spring (Scenes of Pagan Russia in Two Parts): Part Two - The Sacrifice. Introduction. Largo,Classical,2.0
7707,['André Previn'],[30250],0.435,0.462,0.648,106.422,-11.398,1,2,0.841,0.0,0.322,0.101,0,160493,6,1958,8/4/1958,Introduction to ******* Waltz / Waltz at ******* ****** Not Thinking of Me) - Extended Version,Classical,2.0
53323,['Leonard Bernstein'],[239859],0.633,0.153,0.466,98.508,-17.219,0,9,0.872,1.59e-05,0.292,0.0371,0,73907,0,1950,1950,"**** Theatre Piece for Singers, Players and Dancers I: ** Gloria in excelsis",Classical,2.0
3575,['Wolfgang Amadeus Mozart'],[26350],0.513,0.0899,0.512,141.907,-18.628,1,2,0.983,0.787,0.0959,0.0434,0,225773,0,1947,1947,"Divertimento No. * in D Major, K. **** I. Allegro",Classical,2.0
53394,['Leonard Bernstein'],[239859],0.386,0.329,0.265,134.363,-16.602,1,5,0.697,0.844,0.12,0.0425,0,465053,0,1936,1936,"Symphony No. 8 in F Major, Op. 93: IV. Allegro vivace",Classical,2.0
36949,['Glenn Gould'],[803752],0.473,0.248,0.963,119.491,-22.155,1,0,0.993,0.919,0.201,0.0558,0,92867,23,1963,1963,"Invention No. * in C Major, BWV ***",Classical,2.0
2997,['Wolfgang Amadeus Mozart'],[26350],0.291,0.0218,0.291,136.837,-25.876,1,10,0.993,3.5e-06,0.0766,0.0528,0,164000,18,1961,1961,"Mozart: Le nozze di Figaro, K. **** Act 3 Scene *** No. *** Duettino, ""Sull'aria… "" (Susanna, Contessa) - Recitativo, ""Piegato è il foglio…"" (Susanna, Contessa)",Classical,2.0
3166,['Wolfgang Amadeus Mozart'],[26350],0.325,0.0312,0.113,72.265,-31.047,1,5,0.991,0.926,0.0768,0.0434,0,471800,26,1981,1/1/1981,"Piano Sonata No.8 in A minor, ****** ** Andante cantabile con espressione",Classical,2.0
3578,['Wolfgang Amadeus Mozart'],[26350],0.343,0.0796,0.267,122.142,-20.425,1,9,0.985,0.527,0.0586,0.0419,0,747453,0,1947,1947,"Clarinet Concerto in A Major, K. **** I. Allegro",Classical,2.0
3033,['Wolfgang Amadeus Mozart'],[26350],0.331,0.0637,0.249,76.653,-20.245,1,3,0.993,0.856,0.183,0.0431,0,608493,2,1954,1954,"Mozart: Quintet for Piano & Winds in E-Flat Major, K. **** I. Largo - Allegro moderato",Classical,2.0
55585,['Louis and Bebe Barron'],[1352264],0.217,0.00226,0.0,73.734,-33.884,1,8,0.99,0.949,0.0743,0.0384,0,48333,4,1956,1956,An Invisible Monster Approaches,Classical,2.0
57351,['Maria Callas'],[740576],0.162,0.123,0.0879,87.398,-16.296,1,5,0.989,0.114,0.132,0.0432,0,445933,39,1965,1965,"Extrait ""Casta Diva""",Classical,2.0
53354,['Leonard Bernstein'],[239859],0.238,0.344,0.187,145.474,-15.443,1,2,0.802,0.72,0.347,0.0395,0,529227,19,1962,1962,"Carnival Overture, Op. **",Classical,2.0
36915,['Glenn Gould'],[803752],0.476,0.395,0.972,119.566,-17.486,0,4,0.993,0.878,0.109,0.0536,0,78427,19,1957,1957,"***** Little Fugues from Klavierbüchlein für Wilhelm Bach: Fugue in C Major, BWV 953",Classical,2.0
53066,['Leonard Bernstein'],[239859],0.323,0.225,0.239,129.412,-15.161,1,3,0.919,0.897,0.314,0.0389,0,681467,17,1966,1966,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": IV. Finale. Allegro molto",Classical,2.0
68555,['Pierre Boulez'],[795288],0.172,0.0701,0.0366,75.92,-24.149,0,2,0.981,0.0747,0.0818,0.0552,0,746600,30,1970,1970,"Pelléas et Mélisande, L. 88: Act I: Scene I, Une forêt ""Je ne pourrai plus sortir de cette forêt""",Classical,2.0
37030,['Glenn Gould'],[803752],0.192,0.165,0.256,136.704,-18.655,0,2,0.779,0.00267,0.178,0.0357,0,228213,12,1957,1957,"The Art of the Fugue, BWV ***** Contrapunctus VII à 4 per augmentationem et diminutionem - Excerpts",Classical,2.0
3560,['Wolfgang Amadeus Mozart'],[26350],0.344,0.0116,0.28,77.997,-31.318,1,10,0.995,0.923,0.0977,0.0428,0,258467,46,1991,7/23/1991,"Piano Sonata No. ** in F Major, K. **** II. Adagio",Classical,2.0
53387,['Leonard Bernstein'],[239859],0.137,0.122,0.0441,74.106,-18.957,1,0,0.95,0.878,0.0973,0.0371,0,1147640,17,1958,1958,"Hamlet Fantasy Overture, Op. 67, TH 53",Classical,2.0
2929,['Wolfgang Amadeus Mozart'],[26350],0.253,0.124,0.259,109.109,-20.739,1,10,0.933,0.0823,0.224,0.0422,0,273493,0,1948,1948,"Quartet ***** in B-Flat Major for Strings, K. 458 (""Hunting""): II. Menuetto - Moderato - Trio",Classical,2.0
3196,['Wolfgang Amadeus Mozart'],[26350],0.499,0.266,0.854,175.392,-21.114,1,10,0.994,0.891,0.11,0.0514,0,183933,45,2002,3/14/2002,"Divertimento in B-Flat Major, K. Anh. **** I. Allegro",Classical,2.0
7691,['André Previn'],[30250],0.217,0.261,0.092,117.846,-19.097,1,2,0.928,0.798,0.714,0.089,0,103933,21,1964,1964,The Flowermarket* - ************,Classical,2.0
7805,['Andrea Bocelli'],[751613],0.354,0.348,0.157,119.794,-7.993,1,10,0.75,3.59e-05,0.116,0.0338,0,282202,51,1995,1/1/1995,Per amore,Classical,2.0
7688,['André Previn'],[30250],0.648,0.0833,0.468,54.164,-18.338,0,6,0.935,0.0,0.2,0.0507,0,84333,20,1964,1964,Servants' Chorus* - Voice,Classical,2.0
68449,['Philip Glass'],[849672],0.421,0.531,0.18,99.544,-13.432,0,9,0.619,0.667,0.315,0.0504,0,359507,32,1982,1982,Floe,Classical,2.0
57321,['Maria Callas'],[740576],0.201,0.113,0.0398,86.083,-16.9,1,8,0.989,0.0173,0.112,0.0444,0,241560,8,1957,1957,"Verdi: Il trovatore, Act 4 Scene ** ""D'amor sull'ali rosee"" (Leonora)",Classical,2.0
2996,['Wolfgang Amadeus Mozart'],[26350],0.295,0.112,0.326,142.126,-17.747,1,2,0.934,0.861,0.0735,0.036,0,259773,17,1961,1961,"Mozart: Le nozze di Figaro, K. **** Sinfonia (Presto)",Classical,2.0
2852,['Wolfgang Amadeus Mozart'],[26350],0.412,0.112,0.366,143.416,-15.726,1,10,0.982,0.0564,0.0737,0.0478,0,419973,0,1948,1948,"Sonata, K. 454, in B Flat: Largo - Allegro",Classical,2.0
2928,['Wolfgang Amadeus Mozart'],[26350],0.559,0.0126,0.757,124.994,-13.294,1,5,0.964,0.57,0.16,0.0634,0,43760,0,1947,1947,"Divertimento No. ** in B-Flat Major, K. **** II. Theme and Variations: f) Variation V",Classical,2.0
36934,['Glenn Gould'],[803752],0.23,0.387,0.718,135.418,-20.068,1,7,0.982,0.906,0.152,0.0398,0,45133,10,1956,1956,"Goldberg Variations, BWV 988: Variation * a * Clav. - **** Version",Classical,2.0
3438,['Wolfgang Amadeus Mozart'],[26350],0.312,0.251,0.282,74.673,-13.266,1,7,0.927,0.395,0.0985,0.053,0,545587,0,1938,1938,"Quintette à cordes No. 4 in G Minor, K. **** IV. Adagio - Allegro",Classical,2.0
53107,['Leonard Bernstein'],[239859],0.715,0.306,0.963,63.564,-15.524,1,11,0.929,0.0112,0.154,0.364,0,45587,0,1950,1950,La Bonne Cuisine (Four Recipes): I. Plum Pudding,Classical,2.0
53282,['Leonard Bernstein'],[239859],0.149,0.222,0.0412,85.743,-13.087,1,7,0.838,0.636,0.12,0.0394,0,308040,30,1961,1961,West Side Story: Act II: End Credits,Classical,2.0
3209,['Wolfgang Amadeus Mozart'],[26350],0.136,0.0362,0.0739,174.527,-24.666,1,3,0.961,0.908,0.129,0.05,0,347987,0,1947,1947,"Symphony No. 33 in B-Flat Major, K. **** II. Andante moderato",Classical,2.0
36908,['Glenn Gould'],[803752],0.424,0.206,0.961,100.427,-25.727,1,2,0.993,0.903,0.195,0.0515,0,117267,18,1957,1957,"6 Little Preludes: No. 4 in D Major, BWV 936",Classical,2.0
2908,['Wolfgang Amadeus Mozart'],[26350],0.161,0.0569,0.136,80.268,-24.697,1,5,0.948,0.76,0.0996,0.0489,0,546400,42,1994,10/7/1994,"String Quintet No. 3 in C Major, K. **** II. Andante",Classical,2.0
37021,['Glenn Gould'],[803752],0.312,0.0529,0.375,105.051,-26.968,1,7,0.993,0.876,0.115,0.046,0,114333,11,1956,1956,"Goldberg Variations, BWV 988: Aria",Classical,2.0
3004,['Wolfgang Amadeus Mozart'],[26350],0.345,0.0841,0.7,129.612,-24.834,1,0,0.993,0.93,0.0994,0.0396,0,273000,38,1992,9/15/1992,"Piano Sonata ***** in C, K.545 ""Sonata facile"": ** Allegro",Classical,2.0
11726,['Bidu Sayão'],[1950198],0.298,0.144,0.0594,105.55,-16.826,1,0,0.958,6.17e-05,0.105,0.0422,0,263467,1,1942,1942,"La sonnambula: Ah, non credea mirarti",Classical,2.0
2936,['Wolfgang Amadeus Mozart'],[26350],0.35,0.162,0.361,144.759,-20.071,1,2,0.779,0.113,0.148,0.0508,0,233320,0,1949,1/1/1949,"Symphony No. 35 in D Major, K.385 ""Haffner"": 4. Finale (Presto)",Classical,2.0
53356,['Leonard Bernstein'],[239859],0.372,0.482,0.341,135.762,-11.352,1,7,0.887,0.903,0.225,0.0353,0,187867,1,1945,1945,Hoe-Down. Allegro from Rodeo (Four Dance Episodes),Classical,2.0
53050,['Leonard Bernstein'],[239859],0.0929,0.0427,0.0367,63.009,-27.504,1,1,0.98,0.158,0.0759,0.0454,0,329227,21,1964,1964,"Symphony No. * in C Minor ""Resurrection"": IV. Urlicht. Sehr feierlich, aber schlicht",Classical,2.0
3477,['Wolfgang Amadeus Mozart'],[26350],0.42,0.262,0.405,154.091,-17.68,1,7,0.977,0.133,0.271,0.0475,0,400133,0,1949,1949,"IV. Rondeau Allegro from ******** in D Major, KV *** ""Haffner""",Classical,2.0
7710,['André Previn'],[30250],0.535,0.392,0.468,122.224,-15.493,1,4,0.813,0.621,0.137,0.0402,0,304827,32,1976,1976,"Swan Lake, ****** Act I: 8. Dance with Goblets (Tempo di polacca)",Classical,2.0
37258,['Glenn Gould'],[803752],0.328,0.316,0.633,95.414,-18.066,1,2,0.994,0.902,0.134,0.0377,0,159720,8,1955,1955,"******* No. 5 in G Major, BWV **** II. Allemande",Classical,2.0
37185,['Glenn Gould'],[803752],0.44,0.0312,0.158,96.306,-31.058,0,2,0.994,0.919,0.0974,0.0367,0,287720,25,1957,1957,"Concerto in D minor after Alessandro Marcello, BWV 974: II. Adagio",Classical,2.0
