,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
92443,['Tom Lehrer'],[611877],0.602,0.479,0.928,121.708,-13.894,1,0,0.904,0.0,0.728,0.912,0,144720,17,1965,1/1/1965,MLF Lullaby,Comedy/Spoken,4.0
16737,['Brian Regan'],[615937],0.488,0.404,0.383,48.991,-19.636,1,9,0.895,1.42e-06,0.688,0.898,0,82467,34,1997,10/28/1997,Whale Noises,Comedy/Spoken,4.0
72820,['Robin Williams'],[287860],0.527,0.942,0.11,165.202,-10.92,0,11,0.834,0.0,0.828,0.955,0,97933,23,1986,4/11/1986,Men's Parts - Live,Comedy/Spoken,4.0
73679,['Rudy Ray Moore'],[364861],0.568,0.367,0.64,170.742,-11.919,1,11,0.977,1.21e-06,0.837,0.84,0,153665,9,1959,1959,Gloves and ****,Comedy/Spoken,4.0
72802,['Robin Williams'],[287860],0.508,0.526,0.104,85.223,-24.607,1,10,0.823,4.25e-06,0.845,0.94,1,337355,25,1983,1/1/1983,Throbbing Python Of Love,Comedy/Spoken,4.0
92208,['Tiny Tim'],[603980],0.565,0.449,0.531,103.76,-18.278,0,3,0.882,0.00701,0.0922,0.0551,0,160040,20,1968,1968,Stay Down Here Where You Belong,Comedy/Spoken,4.0
92486,['Tom Lehrer'],[611877],0.685,0.32,0.869,125.949,-12.789,1,0,0.971,0.0,0.199,0.397,0,160347,11,1959,1/1/1959,It Makes A Fellow Proud To Be A Soldier,Comedy/Spoken,4.0
92452,['Tom Lehrer'],[611877],0.543,0.535,0.842,92.334,-12.283,1,3,0.903,0.0,0.767,0.824,0,132840,14,1965,1/1/1965,Whatever Became Of Hubert?,Comedy/Spoken,4.0
43017,['Jerry Lewis'],[278559],0.423,0.135,0.42,129.592,-14.58,1,0,0.632,0.0,0.124,0.0288,0,152427,6,1956,1/1/1956,Bye Bye Baby,Comedy/Spoken,4.0
42513,['Jeff Foxworthy'],[225690],0.469,0.825,0.0617,167.683,-12.66,1,4,0.751,0.0,0.843,0.941,0,162933,31,1993,6/15/1993,You Might Be a Redneck If...,Comedy/Spoken,4.0
11942,['Bill Cosby'],[70534],0.545,0.556,0.579,93.059,-12.783,0,8,0.94,0.0,0.733,0.931,0,195360,17,1963,1963,A Nut in Every Car,Comedy/Spoken,4.0
1073,['Dick Gregory'],[211197],0.479,0.67,0.536,82.107,-12.73,1,1,0.948,2.98e-05,0.742,0.942,0,344120,6,1961,1961,Congo Daily Tribune,Comedy/Spoken,4.0
28792,['Eddie Murphy'],[142208],0.506,0.934,0.22,172.728,-9.513,1,1,0.934,3.14e-06,0.651,0.945,1,191533,22,1982,1982,Boxers,Comedy/Spoken,4.0
28786,['Eddie Murphy'],[142208],0.527,0.94,0.21,87.543,-9.718,1,6,0.845,0.0,0.945,0.887,1,487907,27,1982,1982,Drinking *******,Comedy/Spoken,4.0
11907,['Bill Cosby'],[70534],0.594,0.263,0.673,71.281,-17.354,0,10,0.931,0.0,0.914,0.943,0,116133,15,1964,1964,Sneakers,Comedy/Spoken,4.0
81649,['The Smothers Brothers'],[899198],0.457,0.277,0.38,147.983,-21.019,1,7,0.718,0.0,0.689,0.724,0,183240,9,1962,1962,Laredo,Comedy/Spoken,4.0
19937,['Cheech & Chong'],[106298],0.704,0.808,0.855,124.46,-4.546,1,10,0.532,0.0,0.317,0.44,0,166920,25,1976,1976,Framed,Comedy/Spoken,4.0
15173,['Bob Newhart'],[67561],0.418,0.908,0.293,73.583,-10.612,1,1,0.971,9.55e-06,0.83,0.936,0,440147,12,1961,1961,Rocket Scientist,Comedy/Spoken,4.0
11926,['Bill Cosby'],[70534],0.601,0.639,0.71,105.376,-10.609,1,10,0.911,0.0,0.737,0.92,0,105387,10,1963,1963,The Pep Talk,Comedy/Spoken,4.0
11936,['Bill Cosby'],[70534],0.589,0.361,0.828,70.748,-16.917,1,8,0.959,0.0,0.73,0.952,0,45533,10,1964,1964,My Pet Rhinoceros,Comedy/Spoken,4.0
92476,['Tom Lehrer'],[611877],0.718,0.268,0.873,112.344,-14.751,1,0,0.982,0.0,0.122,0.27,0,99640,14,1959,1/1/1959,Oedipus Rex,Comedy/Spoken,4.0
1307,['Jack Kerouac'],[120487],0.686,0.033,0.0976,94.376,-23.591,1,5,0.983,8.25e-06,0.147,0.07,0,229227,10,1959,1959,The Last Hotel & **** of Dharma,Comedy/Spoken,4.0
92484,['Tom Lehrer'],[611877],0.528,0.227,0.522,94.271,-18.279,1,0,0.957,0.0,0.803,0.19,0,178240,11,1960,1/1/1960,My Home Town,Comedy/Spoken,4.0
72832,['Robin Williams'],[287860],0.504,0.526,0.389,95.052,-20.955,1,1,0.842,2.5e-06,0.962,0.935,1,655592,20,1979,1/1/1979,Shakespeare (A Meltdowner's **********,Comedy/Spoken,4.0
92206,['Tiny Tim'],[603980],0.526,0.215,0.628,140.314,-20.805,1,4,0.883,0.209,0.208,0.0382,0,172373,22,1968,1968,Then I'd Be Satisfied with My Life,Comedy/Spoken,4.0
16741,['Brian Regan'],[615937],0.73,0.538,0.684,94.155,-14.616,1,7,0.778,0.0,0.682,0.948,0,62000,32,1997,10/28/1997,Evel Knievel,Comedy/Spoken,4.0
92470,['Tom Lehrer'],[611877],0.487,0.486,0.348,129.26,-16.101,1,0,0.945,3.85e-06,0.984,0.882,0,281053,16,1959,1/1/1959,Clementine,Comedy/Spoken,4.0
78661,['Steve Martin'],[43444],0.513,0.772,0.689,123.184,-11.598,1,9,0.573,0.0,0.854,0.489,0,219840,27,1978,6/1/1978,King Tut,Comedy/Spoken,4.0
81650,['The Smothers Brothers'],[899198],0.533,0.106,0.345,122.972,-23.955,1,4,0.762,0.0,0.685,0.446,0,311800,11,1964,1964,Crabs Walk Sideways,Comedy/Spoken,4.0
19940,['Cheech & Chong'],[106298],0.681,0.407,0.11,80.179,-19.488,1,11,0.403,0.0,0.104,0.943,0,83693,24,1978,1978,Dave,Comedy/Spoken,4.0
92209,['Tiny Tim'],[603980],0.603,0.276,0.86,99.561,-19.238,1,4,0.911,0.00237,0.484,0.0871,0,125933,51,1968,1968,"Livin' in the Sunlight, Lovin' in the Moon Light",Comedy/Spoken,4.0
1923,['Spike Jones'],[744548],0.47,0.933,0.631,164.328,-6.697,1,10,0.981,0.786,0.853,0.21,0,143685,0,1943,10/14/1943,"Hotcha Cornia, Black Eyes",Comedy/Spoken,4.0
11929,['Bill Cosby'],[70534],0.612,0.316,0.723,138.383,-17.875,1,1,0.935,0.0,0.802,0.931,0,228453,10,1964,1964,Seattle,Comedy/Spoken,4.0
35812,['George Carlin'],[639005],0.519,0.642,0.401,109.43,-15.185,1,7,0.826,0.0,0.946,0.894,1,287867,28,1990,11/20/1990,********* Language,Comedy/Spoken,4.0
16742,['Brian Regan'],[615937],0.512,0.518,0.278,53.3,-15.388,1,6,0.794,0.0,0.681,0.921,0,316560,45,1997,10/28/1997,**** In School,Comedy/Spoken,4.0
11935,['Bill Cosby'],[70534],0.569,0.698,0.384,124.75,-11.577,1,6,0.965,0.0,0.947,0.944,0,196560,13,1966,1966,The Playground,Comedy/Spoken,4.0
92456,['Tom Lehrer'],[611877],0.531,0.314,0.546,69.59,-18.402,0,2,0.897,0.0,0.778,0.938,0,313707,20,1960,1/1/1960,The Irish Ballad,Comedy/Spoken,4.0
92474,['Tom Lehrer'],[611877],0.602,0.426,0.754,91.03,-12.279,1,0,0.894,0.0,0.854,0.443,0,136373,22,1965,1/1/1965,Pollution,Comedy/Spoken,4.0
72644,['Robert Klein'],[245133],0.531,0.106,0.295,131.263,-20.683,1,2,0.903,2.61e-05,0.137,0.0527,0,162640,42,1979,1/1/1979,Fallin' - **** Original Broadway Cast,Comedy/Spoken,4.0
11933,['Bill Cosby'],[70534],0.635,0.397,0.745,110.449,-15.765,1,10,0.955,0.0,0.771,0.938,0,224987,10,1964,1964,Medic,Comedy/Spoken,4.0
62037,['Monty Python'],[492670],0.799,0.43,0.867,121.922,-12.871,1,2,0.222,0.0,0.125,0.0953,0,191187,21,1980,1980,I Like Chinese,Comedy/Spoken,4.0
1303,['Jack Kerouac'],[120487],0.659,0.15,0.545,116.148,-21.753,0,9,0.972,8.34e-06,0.152,0.479,0,203440,14,1959,1959,Mcdougal Street ***** (with Steve Allen),Comedy/Spoken,4.0
