,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
53653,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.463,0.212,0.651,168.108,-13.192,1,10,0.673,1.73e-06,0.123,0.0281,0,150733,8,1951,1951,Who Will Sing for Me?,Country,1.0
53654,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.615,0.248,0.485,106.973,-10.868,1,5,0.855,2.23e-06,0.123,0.03,0,165133,7,1951,1951,Give ****** My Crown,Country,1.0
53655,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.694,0.324,0.874,95.347,-12.32,1,6,0.785,0.0,0.112,0.026,0,160600,7,1951,1951,Be Ready for Tomorrow May Never Come,Country,1.0
53656,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.608,0.178,0.558,94.399,-14.226,1,0,0.811,3.38e-06,0.123,0.0279,0,171733,7,1951,1951,*********** Waters,Country,1.0
53657,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.548,0.287,0.65,127.604,-11.258,1,11,0.884,2.19e-06,0.0956,0.0294,0,147307,7,1951,1951,Gone Home,Country,1.0
53658,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.687,0.62,0.911,126.191,-8.538,1,5,0.43,1.19e-05,0.294,0.0335,0,129573,8,1951,1951,When the Saints Go Marching In,Country,1.0
53659,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.488,0.326,0.471,128.524,-11.772,1,3,0.675,0.0,0.0942,0.0284,0,195400,7,1951,1951,****** Prays Loud In Her Sleep,Country,1.0
53660,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.525,0.494,0.966,137.269,-15.221,1,9,0.185,0.00013,0.414,0.0378,0,93333,39,1965,1965,The Ballad of Jed Clampett,Country,1.0
53661,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.499,0.163,0.443,121.254,-12.065,1,9,0.769,1.14e-05,0.34,0.0314,0,126907,6,1951,1951,Jesus Savior Pilot Me,Country,1.0
53662,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.434,0.452,0.918,202.557,-10.726,1,0,0.831,1.65e-05,0.154,0.0376,0,142600,6,1951,1951,Bubbling In My Soul,Country,1.0
53663,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.666,0.201,0.656,86.238,-11.819,1,6,0.636,3.03e-06,0.0933,0.0293,0,152000,6,1951,1951,A Million Years In Glory,Country,1.0
53664,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.657,0.308,0.618,106.093,-10.439,1,5,0.843,0.000465,0.124,0.0274,0,170333,6,1951,1951,Give ****** My Crown,Country,1.0
53665,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.474,0.388,0.613,148.278,-10.078,1,6,0.516,0.0,0.0852,0.0302,0,142093,7,1951,1951,Give Me the Flowers (While I'm Living),Country,1.0
53666,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.627,0.52,0.916,124.936,-12.237,1,5,0.413,0.0,0.359,0.0494,0,116533,5,1951,1951,Wait For the Sunshine,Country,1.0
53667,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.609,0.392,0.961,111.524,-12.028,1,8,0.652,1.01e-05,0.123,0.0307,0,144933,5,1951,1951,Joy Bells,Country,1.0
53668,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.668,0.441,0.724,118.342,-12.347,1,4,0.798,6.24e-05,0.816,0.0482,0,160907,5,1951,1951,No Hiding Place Down Here,Country,1.0
53669,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.73,0.251,0.506,107.014,-10.475,1,6,0.805,1.02e-05,0.0669,0.027,0,151800,5,1951,1951,Building On Sand,Country,1.0
53670,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.655,0.421,0.873,114.244,-12.399,1,5,0.454,0.000171,0.167,0.034,0,131200,4,1951,1951,Thank **** I'm On My Way,Country,1.0
53671,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.643,0.461,0.677,122.545,-10.022,0,9,0.504,1.56e-06,0.285,0.0468,0,128400,5,1951,1951,**** Gave Noah the Rainbow Sign,Country,1.0
53672,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.386,0.29,0.662,134.143,-12.341,1,0,0.53,2.52e-06,0.481,0.0315,0,145627,5,1951,1951,I Still Miss *******,Country,1.0
53673,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.602,0.226,0.569,132.829,-11.664,1,8,0.797,3.55e-06,0.073,0.0377,0,137933,5,1951,1951,Is There Room for Me,Country,1.0
53674,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.596,0.657,0.97,116.068,-7.559,1,5,0.699,0.00102,0.165,0.0343,0,171093,6,1952,1952,I'll Go Stepping Too (with The Foggy Mountain Boys),Country,1.0
53675,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.74,0.186,0.447,97.807,-12.047,1,6,0.753,1.13e-06,0.105,0.0308,0,167627,6,1951,1951,No ****** In This World Today,Country,1.0
53676,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.6,0.341,0.899,88.956,-10.9,1,5,0.772,0.0,0.176,0.0253,0,132760,4,1951,1951,I'm Walking with Him,Country,1.0
53677,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.643,0.266,0.518,114.112,-11.685,1,7,0.755,3.55e-06,0.162,0.236,0,146400,3,1951,1951,******** Table Grace,Country,1.0
53678,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.628,0.397,0.954,121.353,-13.142,1,2,0.198,0.000442,0.238,0.0436,0,111067,4,1951,1951,A Stone the Builders Refused,Country,1.0
53679,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.499,0.226,0.485,117.058,-13.293,1,10,0.844,0.0,0.251,0.0336,0,161093,4,1951,1951,I Saw ****** with **** Last *****,Country,1.0
53680,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.633,0.212,0.538,97.155,-11.729,1,10,0.68,0.0,0.376,0.0309,0,138333,4,1951,1951,Where Will I ******* My *****,Country,1.0
53681,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.357,0.73,0.982,159.679,-8.988,1,8,0.244,0.85,0.106,0.0345,0,150440,5,1952,1952,Dear Old Dixie (with The Foggy Mountain Boys) - 78rpm Version,Country,1.0
53682,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.49,0.524,0.966,137.547,-14.039,1,9,0.492,0.00171,0.377,0.032,0,121800,13,1954,1954,The Ballad of Jed Clampett (with The Foggy Mountain Boys),Country,1.0
53683,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.498,0.238,0.34,90.226,-14.835,1,0,0.684,0.0,0.359,0.0639,0,121960,2,1951,1951,"**** Me On Home, Too",Country,1.0
53684,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.559,0.166,0.537,101.974,-14.491,1,5,0.693,0.000114,0.357,0.0274,0,152200,2,1951,1951,No ****** In This World Today,Country,1.0
53685,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.694,0.418,0.611,97.793,-9.721,1,11,0.956,7.07e-06,0.252,0.0329,0,159720,18,1959,1/1/1959,I'm Going To Make Heaven My Home,Country,1.0
53686,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.628,0.432,0.861,127.57,-14.13,1,10,0.483,1.75e-05,0.081,0.0322,0,150227,22,1963,10/22/1963,The Wreck of the Old 97 (with The Foggy Mountain Boys),Country,1.0
53687,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.346,0.722,0.962,149.604,-10.344,1,8,0.173,0.902,0.0879,0.0351,0,149200,16,1959,1/1/1959,Farewell *****,Country,1.0
53688,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.622,0.419,0.937,84.076,-11.056,1,8,0.907,0.0518,0.212,0.0407,0,182773,19,1959,1/1/1959,I'll Never Love Another,Country,1.0
53689,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.604,0.422,0.965,122.589,-12.806,1,8,0.879,0.0125,0.0927,0.0325,0,146573,16,1959,1/1/1959,I'll Never **** Another Tear,Country,1.0
53690,"['Lester Flatt', 'Earl Scruggs']","[269172, 153519]",0.442,0.423,0.693,187.157,-12.901,0,1,0.893,0.0027,0.488,0.0396,0,180040,14,1959,1/1/1959,Baby **** Eyes,Country,1.0
53694,"['Lester Young', 'Harry ""Sweets"" Edison']","[259529, 670641]",0.577,0.0697,0.215,73.196,-18.329,0,7,0.899,0.0955,0.107,0.0538,0,339693,10,1957,1/1/1957,It's The Talk Of The Town,Jazz,13.0
53695,"['Lester Young', 'Harry ""Sweets"" Edison']","[259529, 670641]",0.606,0.251,0.6,146.061,-14.89,1,0,0.474,0.00118,0.101,0.0759,0,437200,8,1957,1/1/1957,Mean To Me,Jazz,13.0
53696,"['Lester Young', 'Harry ""Sweets"" Edison']","[259529, 670641]",0.717,0.244,0.682,88.965,-14.186,0,7,0.883,0.475,0.117,0.0516,0,317693,7,1957,1/1/1957,Pennies From Heaven,Jazz,13.0
53697,"['Lester Young', 'Harry ""Sweets"" Edison']","[259529, 670641]",0.461,0.0557,0.275,76.697,-18.526,0,7,0.937,0.138,0.108,0.0445,0,278173,26,1957,1/1/1957,That's All,Jazz,13.0
53698,"['Lester Young', 'Nat King Cole']","[259529, 317093]",0.752,0.398,0.927,133.616,-15.932,1,10,0.939,0.827,0.101,0.0755,0,239933,0,1949,11/11/1949,I Want To Be Happy,Jazz,13.0
53856,"['Lifehouse', 'Natasha Bedingfield']","[263271, 558954]",0.525,0.63,0.236,106.978,-6.673,1,6,0.00119,0.0,0.146,0.0317,0,285120,56,2012,1/1/2012,Between The Raindrops,Pop/Rock,0.0
53946,"['Linda Ronstadt', 'Aaron Neville']","[686897, 582253]",0.401,0.285,0.267,130.465,-11.005,1,11,0.657,1.13e-05,0.158,0.0327,0,211973,60,1989,1989,Don't Know Much (with Aaron Neville),Pop/Rock,0.0
53947,"['Linda Ronstadt', 'Aaron Neville']","[686897, 582253]",0.602,0.523,0.374,74.005,-8.753,1,3,0.444,5.4e-06,0.05,0.034,0,210960,50,1989,1989,All My Life (with Aaron Neville) - **** Remaster,Pop/Rock,0.0
53948,"['Linda Ronstadt', 'Aaron Neville']","[686897, 582253]",0.244,0.0933,0.259,166.785,-17.335,1,0,0.855,0.000205,0.108,0.0308,0,226533,39,1989,1989,Goodbye My Friend (feat. Aaron Neville),Pop/Rock,0.0
53949,"['Linda Ronstadt', 'Dolly Parton']","[686897, 175286]",0.499,0.0182,0.393,101.314,-23.991,1,10,0.949,8.14e-06,0.0826,0.0323,0,194933,31,1977,1977,I Never Will Marry (with Dolly Parton),Pop/Rock,0.0
53950,"['Linda Ronstadt', 'James Ingram']","[686897, 147082]",0.32,0.221,0.116,80.04,-16.302,1,0,0.817,0.000137,0.0977,0.0328,0,238173,47,1986,1/1/1986,"********* Out There - From ""An American Tail"" Soundtrack",Pop/Rock,0.0
54186,"['Lionel Richie', 'Diana Ross']","[243474, 594665]",0.439,0.338,0.216,93.573,-10.108,1,10,0.484,0.00042,0.188,0.0252,0,265613,56,2006,1/1/2006,Endless Love,R&B;,6.0
54187,"['Lionel Richie', 'Diana Ross']","[243474, 594665]",0.456,0.332,0.237,93.633,-9.775,1,10,0.665,0.000248,0.138,0.025,0,266267,64,2003,2003,"Endless Love - From ""The Endless Love"" Soundtrack",R&B;,6.0
54231,"['Liquid Tension Experiment', 'John Petrucci', 'Tony Levin', 'Jordan Rudess']","[245513, 812741, 7305, 258514]",0.414,0.945,0.565,145.014,-4.66,1,9,0.000333,0.479,0.314,0.0897,0,396067,49,1999,6/15/1999,Acid Rain,Pop/Rock,0.0
54232,"['Liquid Tension Experiment', 'John Petrucci', 'Tony Levin', 'Jordan Rudess']","[245513, 812741, 7305, 258514]",0.295,0.914,0.654,137.44,-3.411,1,7,0.000326,0.881,0.399,0.0526,0,535360,42,1998,3/10/1998,Paradigm Shift,Pop/Rock,0.0
54235,"['Lisa Gerrard', 'Klaus Badelt', 'Hans Zimmer']","[295285, 773615, 961427]",0.286,0.217,0.0389,138.225,-18.805,1,9,0.602,0.099,0.104,0.0336,0,254307,59,2000,2000,"Now We Are Free - From ""Gladiator"" Soundtrack",Pop/Rock,0.0
54236,"['Lisa Gerrard', 'Klaus Badelt', 'Hans Zimmer']","[295285, 773615, 961427]",0.328,0.219,0.0387,138.022,-18.595,1,9,0.579,0.0991,0.104,0.0337,0,254293,57,2000,4/25/2000,Now We Are Free,Pop/Rock,0.0
54237,"['Lisa Gerrard', 'Klaus Badelt']","[295285, 773615]",0.2,0.133,0.0433,84.544,-23.052,1,8,0.821,0.852,0.12,0.0415,0,86307,41,2000,4/25/2000,Sorrow,Pop/Rock,0.0
54262,"['Lita Ford', 'Ozzy Osbourne']","[305468, 424244]",0.451,0.333,0.221,130.521,-14.383,1,5,0.304,4.37e-06,0.116,0.0338,0,282467,39,2004,7/9/2004,Close My Eyes Forever,Pop/Rock,0.0
54263,"['Lita Ford', 'Ozzy Osbourne']","[305468, 424244]",0.476,0.331,0.24,130.574,-14.884,1,5,0.31,2.82e-06,0.172,0.0305,0,283133,61,1988,2/1/1988,Close My Eyes Forever,Pop/Rock,0.0
54285,"['Little Big Town', 'Sugarland', 'Jake Owen']","[257787, 484880, 1009342]",0.548,0.653,0.214,117.856,-6.055,1,0,0.392,1.33e-05,0.973,0.0386,0,254347,44,2008,1/1/2008,Life In A Northern Town - Live,Country,1.0
54315,"['Little Feat', 'Linda Ronstadt']","[313284, 686897]",0.629,0.609,0.589,111.717,-6.877,1,9,0.463,0.00136,0.165,0.0417,0,213467,43,1975,1975,All That You Dream (with Linda Ronstadt),Pop/Rock,0.0
54436,"['Little Mix', 'Jason Derulo']","[2841398, 643543]",0.534,0.642,0.131,92.963,-3.971,1,9,0.259,0.0,0.29,0.0504,0,249813,77,2015,11/6/2015,Secret Love Song (feat. Jason Derulo),Pop/Rock,0.0
54437,"['Little Mix', 'Sean Paul']","[2841398, 264350]",0.712,0.835,0.741,153.956,-4.676,1,7,0.00623,1.68e-06,0.843,0.0487,0,233827,65,2016,4/15/2016,Hair (feat. Sean Paul),Pop/Rock,0.0
54673,"['Lloyd', 'Ashanti']","[673752, 933898]",0.688,0.404,0.448,75.007,-9.481,0,9,0.377,0.0,0.0813,0.0818,0,277840,62,2004,1/1/2004,Southside,R&B;,6.0
54762,"['Lola Beltrán', 'Juan Gabriel', 'Vicente Fernández']","[279097, 240252, 197424]",0.481,0.514,0.657,133.864,-7.411,1,2,0.299,0.0,0.118,0.0672,0,567933,43,1996,1/1/1996,Obertura Mexicana,Latin,11.0
54763,"['Lola Beltrán', 'Juan Gabriel', 'Vicente Fernández']","[279097, 240252, 197424]",0.505,0.265,0.563,78.166,-8.845,1,4,0.285,0.0,0.148,0.0311,0,314227,41,1996,1/1/1996,Le Pido al Tempo Que Vuelva,Latin,11.0
54764,"['Lola Beltrán', 'Juan Gabriel', 'Vicente Fernández']","[279097, 240252, 197424]",0.427,0.396,0.729,185.76,-6.816,1,10,0.348,0.0,0.0635,0.0473,0,237920,41,1996,1/1/1996,Dejame Verte a los Ojos,Latin,11.0
54765,"['Lola Beltrán', 'Juan Gabriel', 'Vicente Fernández']","[279097, 240252, 197424]",0.726,0.4,0.889,111.274,-8.355,1,7,0.0406,0.00113,0.0622,0.0383,0,141467,39,1996,1/1/1996,Hoy Que Pienso Tanto en Ti,Latin,11.0
54766,"['Lola Beltrán', 'Juan Gabriel', 'Vicente Fernández']","[279097, 240252, 197424]",0.608,0.54,0.881,158.644,-6.033,1,5,0.357,0.0,0.444,0.0502,0,220040,38,1996,1/1/1996,Las Mil Amores,Latin,11.0
54767,"['Lola Beltrán', 'Juan Gabriel', 'Vicente Fernández']","[279097, 240252, 197424]",0.221,0.23,0.256,74.73,-10.75,1,0,0.317,2.79e-05,0.424,0.0427,0,249200,37,1996,1/1/1996,Ojos Mexicanos,Latin,11.0
54975,"['Loretta Lynn', 'Jack White']","[234325, 128873]",0.218,0.565,0.213,180.856,-7.816,1,0,0.0197,4.75e-05,0.216,0.0342,0,229441,46,2004,4/27/2004,"Portland, Oregon",Country,1.0
54976,"['Loretta Lynn', 'Conway Twitty']","[234325, 780451]",0.535,0.379,0.479,82.433,-10.745,1,11,0.877,0.0133,0.225,0.0428,0,160555,26,1974,1/1/1974,As Soon As I Hang Up The Phone,Country,1.0
54977,"['Loretta Lynn', 'Conway Twitty']","[234325, 780451]",0.533,0.336,0.434,82.632,-11.487,1,11,0.786,0.00304,0.166,0.0424,0,160867,35,2000,1/1/2000,As Soon As I Hang Up The Phone - Single Version,Country,1.0
54978,"['Loretta Lynn', 'Conway Twitty']","[234325, 780451]",0.752,0.54,0.746,84.922,-9.8,1,9,0.805,0.0208,0.677,0.0716,0,154560,44,1994,9/13/1994,You're The Reason Our Kids Are ****,Country,1.0
55011,"['Lorrie Morgan', 'Keith Whitley']","[286115, 81561]",0.647,0.408,0.53,103.938,-9.116,1,5,0.846,0.000326,0.361,0.0265,0,210400,25,1984,1984,Til A Tear Becomes A Rose - Single ***** remaster),Country,1.0
55012,"['Lorrie Morgan', 'Keith Whitley']","[286115, 81561]",0.653,0.387,0.498,103.937,-10.051,1,5,0.842,0.000263,0.0927,0.0268,0,212933,35,1990,8/7/1990,'Til a Tear Becomes a Rose,Country,1.0
55013,"['Lorrie Morgan', 'Sammy Kershaw']","[286115, 300749]",0.761,0.773,0.944,124.894,-7.042,1,8,0.191,0.0,0.0394,0.0368,0,188964,43,2001,4/13/2001,He Drinks Tequila,Country,1.0
55225,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.663,0.122,0.804,118.992,-20.75,1,9,0.823,2.7e-05,0.103,0.0491,0,164600,7,1958,1958,Una Limosna (with Javier Solís),Latin,11.0
55226,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.546,0.401,0.625,107.309,-7.601,1,0,0.754,3.5e-06,0.0752,0.0346,0,131493,12,1959,1959,Me Recordaras (with Javier Solís),Latin,11.0
55227,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.562,0.467,0.75,103.728,-8.128,1,8,0.806,0.0,0.285,0.0304,0,173200,14,1959,1959,En Mi Viejo San Juan (with Javier Solís),Latin,11.0
55228,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.403,0.519,0.563,153.982,-8.152,1,9,0.829,1.45e-05,0.599,0.0828,0,181933,18,1959,1959,Payaso (with Javier Solís),Latin,11.0
55229,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.478,0.461,0.624,105.852,-6.247,1,7,0.873,0.0,0.243,0.0352,0,176627,15,1959,1959,Media Vuelta (with Javier Solís),Latin,11.0
55230,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.552,0.407,0.705,118.834,-7.787,1,9,0.84,1.2e-05,0.449,0.0438,0,149107,43,1959,1959,Una Limosna (with Javier Solís),Latin,11.0
55231,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.496,0.448,0.519,115.284,-8.156,1,7,0.768,0.000291,0.13,0.0313,0,172133,41,1959,1959,El Loco (with Javier Solís),Latin,11.0
55232,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.453,0.469,0.682,105.361,-8.345,0,7,0.853,9.64e-06,0.155,0.0304,0,177067,29,1959,1959,Cenizas (with Javier Solís),Latin,11.0
55233,"['Los Panchos', 'Javier Solís']","[354189, 216348]",0.507,0.488,0.452,98.187,-9.072,1,7,0.759,0.000317,0.363,0.0315,0,179627,18,1959,1959,Llorarás (with Javier Solís),Latin,11.0
55297,"['Los Tigres del Norte', 'Calle 13']","[806336, 286439]",0.531,0.986,0.712,79.006,-4.792,1,5,0.18,8.98e-05,0.68,0.152,0,281893,54,2011,1/1/2011,América,Latin,11.0
55298,"['Los Tigres del Norte', 'Diego Torres']","[806336, 268161]",0.591,0.936,0.595,113.318,-5.615,1,9,0.0521,0.000105,0.969,0.0669,0,221280,50,2011,1/1/2011,Mi Buena Suerte,Latin,11.0
55299,"['Los Tigres del Norte', 'Juanes']","[806336, 245250]",0.59,0.897,0.659,117.414,-5.836,1,9,0.133,0.0,0.931,0.117,0,181667,52,2011,1/1/2011,La Jaula De Oro,Latin,11.0
55300,"['Los Tigres del Norte', 'Paulina Rubio']","[806336, 27136]",0.493,0.74,0.577,113.158,-6.364,1,2,0.446,3.07e-06,0.98,0.0418,0,281000,65,2011,1/1/2011,Golpes En El Corazón,Latin,11.0
55301,"['Los Tigres del Norte', 'Zack de la Rocha']","[806336, 963992]",0.557,0.628,0.617,109.456,-6.642,1,7,0.222,0.0,0.707,0.0405,0,250080,50,2011,1/1/2011,Somos Más Americanos,Latin,11.0
55454,"['Lou Donaldson', 'Clifford Brown']","[808198, 789775]",0.56,0.281,0.485,129.37,-9.472,1,5,0.873,0.729,0.177,0.0397,0,260655,6,1953,1/1/1953,You Go To My Head,Jazz,13.0
55476,"['Lou Rawls', 'Dianne Reeves']","[233228, 211570]",0.329,0.274,0.293,74.374,-14.638,1,7,0.682,4.44e-06,0.217,0.0307,0,219600,35,1989,1/1/1989,At Last,R&B;,6.0
55477,"['Lou Rawls', 'Les McCann']","[233228, 245760]",0.505,0.111,0.234,119.748,-21.778,1,10,0.898,0.0026,0.103,0.048,0,357040,22,1962,1962,Willow Weep For Me,R&B;,6.0
55496,"['Lou Reed', 'John Cale']","[233066, 224638]",0.795,0.29,0.798,110.724,-15.438,1,9,0.864,0.0138,0.0961,0.0389,0,225333,49,1990,4/11/1990,****** but You,Pop/Rock,0.0
55590,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.579,0.445,0.646,162.719,-10.806,1,10,0.791,0.000139,0.494,0.307,0,371867,15,1957,11/1/1957,On The Sunny Side Of The Street/Exactly Like You - Live/Medley,Jazz,13.0
55591,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.552,0.363,0.841,150.118,-11.67,1,10,0.737,0.0,0.205,0.0695,0,133333,13,1957,1957,Natural Guy,Jazz,13.0
55592,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.577,0.699,0.7,111.142,-13.521,0,7,0.554,0.0,0.981,0.406,0,123187,14,1958,5/1/1958,Too Marvelous for Words - ********* - Remaster,Jazz,13.0
55593,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.627,0.597,0.867,117.655,-11.822,1,3,0.42,0.0,0.0591,0.0766,0,238093,39,1991,1/1/1991,When You're Smiling/The ***** Of Araby - Remastered,Jazz,13.0
55594,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.554,0.55,0.749,153.759,-8.614,1,10,0.769,4.48e-05,0.746,0.104,0,332293,12,1957,11/1/1957,Robin Hood/Oh Babe! - Live,Jazz,13.0
55595,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.51,0.546,0.648,169.411,-8.358,1,5,0.734,0.0,0.98,0.456,0,264867,11,1957,11/1/1957,Don't Worry 'Bout Me/I'm In The Mood For Love - Live/Medley,Jazz,13.0
55596,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.504,0.304,0.51,90.81,-10.214,0,2,0.821,0.0,0.736,0.0519,0,158160,10,1957,11/1/1957,A Foggy Day - Live,Jazz,13.0
55597,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.55,0.431,0.444,119.035,-7.344,0,7,0.705,0.0,0.696,0.0683,0,219333,10,1957,11/1/1957,I Gotta Right To Sing The ***** - Live,Jazz,13.0
55598,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.763,0.216,0.71,115.671,-14.684,1,8,0.61,0.0,0.108,0.152,0,136667,12,1959,6/1/1959,(Nothing's Too Good) For My Baby,Jazz,13.0
55599,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.6,0.807,0.888,116.727,-8.181,1,5,0.308,2.32e-05,0.0731,0.0588,0,161027,11,1959,6/1/1959,When The Saints Go Marching In,Jazz,13.0
55600,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.597,0.832,0.695,120.698,-9.641,1,0,0.357,1.68e-06,0.0374,0.142,0,143147,10,1959,6/1/1959,"Oh, Marie - Alternate stereo version",Jazz,13.0
55601,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.675,0.794,0.972,127.904,-5.821,1,0,0.698,1.15e-06,0.107,0.0627,0,157933,35,1951,1951,The Bigger The Figure (with Keely Smith) - Single Version,Jazz,13.0
55602,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.519,0.537,0.682,111.822,-7.753,0,5,0.769,0.0,0.425,0.0483,0,163133,15,1951,1951,One Mint Julep,Jazz,13.0
55603,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.727,0.625,0.962,124.298,-6.519,1,7,0.821,0.0,0.274,0.119,0,162067,14,1951,1951,Luigi,Jazz,13.0
55604,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.632,0.769,0.848,101.927,-6.627,0,5,0.766,5.05e-06,0.0595,0.0701,0,211067,37,1956,11/1/1956,"Jump, Jive, An' Wail - Remastered",Jazz,13.0
55605,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.796,0.378,0.645,136.996,-8.864,1,1,0.626,0.0,0.0229,0.298,0,151293,37,1956,11/1/1956,Banana Split For My Baby - Remastered,Jazz,13.0
55606,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.603,0.688,0.803,117.789,-9.69,0,7,0.188,0.0,0.0688,0.197,0,240667,45,1957,1957,When You're Smiling/The ***** Of Araby,Jazz,13.0
55607,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.484,0.812,0.939,208.844,-4.291,1,7,0.765,1.39e-05,0.273,0.195,0,139160,12,1951,1951,Oooh-Dahdily-Dah,Jazz,13.0
55608,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.654,0.428,0.945,119.925,-7.791,1,3,0.936,3.82e-05,0.176,0.0435,0,122027,11,1951,1951,Eleanor,Jazz,13.0
55609,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.803,0.435,0.806,118.876,-8.007,1,10,0.909,1.78e-06,0.149,0.0655,0,146160,11,1951,1951,Basta,Jazz,13.0
55610,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.732,0.468,0.941,97.662,-7.793,1,10,0.72,0.0,0.0628,0.0372,0,162333,9,1951,1951,Boney Bones,Jazz,13.0
55611,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.677,0.647,0.919,117.905,-6.68,1,10,0.763,0.0,0.181,0.0906,0,112200,11,1951,1951,Chili Sauce,Jazz,13.0
55612,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.577,0.409,0.687,144.058,-7.899,0,0,0.801,0.0,0.145,0.132,0,159573,9,1951,1951,"Chop Suey, Chow Mein",Jazz,13.0
55613,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.821,0.678,0.965,121.816,-6.273,0,5,0.764,0.0,0.0654,0.127,0,131973,9,1951,1951,It's Good As New (I Painted It *****,Jazz,13.0
55614,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.519,0.638,0.67,124.878,-5.226,1,8,0.683,0.0,0.0561,0.0942,0,284893,38,1956,11/1/1956,Just A **** / I Ain't Got ****** - Medley / Remastered,Jazz,13.0
55615,"['Louis Prima', 'Keely Smith']","[272567, 495784]",0.576,0.497,0.746,111.003,-7.581,0,7,0.673,9.56e-06,0.0636,0.233,0,254173,34,1956,11/1/1956,Basin Street ********** It's Sleepy Time Down South - Medley / Remastered,Jazz,13.0
