,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
39331,['Hayley Williams'],[364537],0.79,0.599,0.362,109.978,-7.417,1,7,0.218,0.00257,0.118,0.0431,1,266116,65,2020,5/8/2020,Simmer,Unknown,17.0
65460,['Os Paralamas do Sucesso'],[894333],0.6,0.537,0.316,78.049,-7.972,1,0,0.509,0.303,0.101,0.0273,0,257333,65,2000,1/1/2000,Aonde Quer Que Eu Vá,Unknown,17.0
95332,['Vladimir Horowitz'],[119107],0.298,0.124,0.265,149.324,-24.202,1,0,0.99,0.89,0.113,0.039,0,610800,0,1928,1928,"Sonata quasi Concerto, Op. 33, No. 3 in C: I. Allegro con spirito",Unknown,17.0
57759,['Mark Collie'],[283538],0.463,0.449,0.172,113.432,-9.5,0,9,0.475,0.00318,0.121,0.0426,0,165133,42,2004,1/1/2004,In Time,Unknown,17.0
46031,['John Williams'],[1535255],0.369,0.326,0.763,208.455,-16.706,0,2,0.472,9.97e-06,0.15,0.0461,0,138000,33,1990,7/27/1990,Star Wars: Cantina Band,Unknown,17.0
7518,['American Football'],[11156],0.569,0.845,0.635,115.753,-7.782,1,11,0.239,0.00589,0.354,0.0351,0,222333,43,1999,1999,I'll See You When We're Both Not So Emotional,Unknown,17.0
45898,['John Williams'],[1535255],0.355,0.243,0.195,128.459,-17.724,1,0,0.806,0.907,0.192,0.0375,0,310800,30,1970,1970,"Raiders March (From ""Raiders of the Lost Ark"")",Unknown,17.0
90107,['The System'],[476414],0.843,0.46,0.84,109.123,-13.512,0,10,0.00891,0.00247,0.132,0.054,0,357812,41,1983,1/1/1983,You Are in My System,Unknown,17.0
95701,['Vladimir Horowitz'],[119107],0.335,0.00513,0.174,90.361,-37.321,0,8,0.995,0.856,0.132,0.0461,0,103293,21,1962,1962,"Kinderszenen, Op. *** No. *** Fast zu ernst",Unknown,17.0
45955,['John Williams'],[1535255],0.514,0.329,0.534,93.438,-20.832,1,2,0.819,0.934,0.332,0.0347,0,143293,41,1991,4/15/1991,"Violin Concerto in D Major, RV **** I. Allegro",Unknown,17.0
67833,['Pete Fountain'],[312140],0.705,0.433,0.957,88.83,-16.163,0,9,0.485,0.289,0.0895,0.0624,0,148400,7,1959,1959,When The Saints Go Marching In,Unknown,17.0
60221,['Michael Franti & Spearhead'],[2061247],0.738,0.983,0.957,92.998,-4.374,0,5,0.038,5.93e-06,0.183,0.0855,0,235760,65,2008,1/1/2008,Say Hey (I Love You),Unknown,17.0
95427,['Vladimir Horowitz'],[119107],0.439,0.224,0.345,70.395,-16.194,1,0,0.992,0.93,0.0971,0.0411,0,66973,0,1928,1928,Preludes: Op. *** No. * in C,Unknown,17.0
25336,['Dennis Coffey'],[244254],0.636,0.43,0.526,81.983,-11.356,0,7,0.399,0.53,0.137,0.0495,0,441771,32,1974,9/5/1974,Moon Star,Unknown,17.0
8966,['Art Blakey & the Jazz Messengers'],[597266],0.546,0.428,0.558,119.845,-11.224,0,10,0.623,0.000856,0.31,0.0402,0,358440,30,1963,7/1/1963,Backstage Sally - Remastered ********* Van Gelder Edition,Unknown,17.0
34897,['Frantz Casseus'],[1177242],0.499,0.0509,0.614,171.553,-20.779,1,1,0.994,0.0155,0.107,0.0772,0,177613,7,1953,1/1/1953,"Angélique, O",Unknown,17.0
11317,['Benjamin Britten'],[796872],0.244,0.0338,0.234,122.394,-31.31,1,7,0.971,0.972,0.171,0.0422,0,56000,4,1955,1955,The Young Person's Guide to the Orchestra: Variation IV: ******** (Allegro alla marcia),Unknown,17.0
82097,['The Adicts'],[29084],0.577,0.873,0.851,124.885,-6.778,0,11,0.000101,0.000342,0.199,0.0528,0,145600,27,1985,10/1/1985,Smart Alex,Unknown,17.0
8115,['Aniceto Molina'],[567822],0.593,0.848,0.969,178.459,-4.549,0,0,0.304,0.000733,0.0858,0.0438,0,222947,39,2001,2001,El Condor Legendario,Unknown,17.0
95409,['Vladimir Horowitz'],[119107],0.384,0.262,0.123,138.552,-17.716,1,0,0.993,0.913,0.275,0.0371,0,497027,0,1928,1928,"Sonata No. 7 in B-Flat, Op. 83: I. Allegro inquieto; Andantino",Unknown,17.0
43918,['Jimmy Dean'],[352992],0.685,0.656,0.966,77.588,-8.087,1,2,0.47,0.0,0.0818,0.0469,0,146067,14,1961,1961,Little Black Book,Unknown,17.0
45993,['John Williams'],[1535255],0.481,0.00909,0.274,79.615,-30.743,1,7,0.993,0.872,0.104,0.0709,0,270227,21,1964,1964,"Lute Suite in E Minor, BWV 996 (Arr. J. Williams for Guitar): IV. Sarabande",Unknown,17.0
585,"[""Sergio Mendes & Brasil '66""]",[5056],0.549,0.633,0.72,174.068,-12.939,0,11,0.0848,0.00392,0.256,0.104,0,223173,46,1971,1/1/1971,For What It's Worth,Unknown,17.0
52141,['Le Orme'],[146748],0.505,0.712,0.691,102.148,-9.457,1,2,0.0922,0.00029,0.122,0.0264,0,336107,35,1969,1/1/1969,Ad Gloriam,Unknown,17.0
46008,['John Williams'],[1535255],0.197,0.32,0.108,83.893,-16.696,1,0,0.675,0.748,0.803,0.0387,0,343733,27,1970,1970,"Main ***** (From ""Star Wars"")",Unknown,17.0
74632,['Saosin'],[834292],0.441,0.949,0.388,145.058,-4.408,0,4,5.06e-06,7.25e-05,0.271,0.0568,0,171173,38,2003,6/17/2003,"They Perched On Their Stilts, Pointing And Daring Me To Break Custom",Unknown,17.0
45922,['John Williams'],[1535255],0.303,0.00382,0.0705,121.89,-41.844,1,7,0.97,0.835,0.137,0.0447,0,158760,46,2001,10/30/2001,Fluffy's Harp,Unknown,17.0
95302,['Vladimir Horowitz'],[119107],0.313,0.0577,0.229,78.93,-24.767,1,7,0.98,0.795,0.287,0.0289,0,159267,0,1928,1928,"May Breezes, No. *",Unknown,17.0
95329,['Vladimir Horowitz'],[119107],0.316,0.388,0.456,79.385,-14.338,0,8,0.993,0.912,0.123,0.038,0,57333,0,1928,1928,Preludes: Op. *** No. ** in E-Flat Minor,Unknown,17.0
38182,['Gregg Allman'],[801101],0.616,0.374,0.378,83.272,-14.753,1,7,0.764,0.0814,0.249,0.0258,0,291913,24,1973,10/1/1973,******** Rider - Rehearsal,Unknown,17.0
95515,['Vladimir Horowitz'],[119107],0.469,0.0338,0.184,88.642,-27.559,1,6,0.987,0.621,0.176,0.0542,0,92173,5,1951,1951,"* Poèmes, Op. 69: No. * - Allegretto",Unknown,17.0
22280,['Creed'],[1059293],0.386,0.677,0.195,126.602,-5.83,1,2,0.00841,0.00366,0.341,0.0346,0,238240,69,2001,1/1/2001,One Last Breath,Unknown,17.0
95143,['Vladimir Horowitz'],[119107],0.359,0.0136,0.118,142.221,-29.607,1,8,0.995,0.932,0.0918,0.0393,0,224560,0,1928,1928,"Waltz in A-Flat Major, Op. 69, No. *",Unknown,17.0
46038,['John Williams'],[1535255],0.178,0.0503,0.0563,134.623,-26.414,1,5,0.968,0.855,0.122,0.0389,0,125827,41,2002,11/11/2002,Moaning Myrtle,Unknown,17.0
22264,['Creed'],[1059293],0.457,0.75,0.257,139.376,-7.165,1,7,1.99e-05,0.00255,0.0647,0.0265,0,348707,45,1999,1/1/1999,Inside Us All,Unknown,17.0
64858,['Oasis'],[1426593],0.147,0.831,0.388,100.609,-8.65,0,9,0.00133,0.0451,0.886,0.052,1,199360,39,2000,2/28/2000,******* In The ******,Unknown,17.0
22260,['Creed'],[1059293],0.335,0.933,0.395,158.681,-4.465,1,2,2.92e-05,1.53e-05,0.171,0.0813,0,257293,48,2001,1/1/2001,Stand Here With Me,Unknown,17.0
46115,['John Williams'],[1535255],0.292,0.31,0.14,75.05,-15.322,1,7,0.534,0.924,0.112,0.0362,0,321453,34,1980,1/1/1980,Rebels at Bay,Unknown,17.0
56582,['Macka B'],[813175],0.891,0.331,0.944,139.719,-11.327,0,1,0.205,0.000355,0.0904,0.302,0,235032,39,1995,1995,Bob,Unknown,17.0
9102,['Art Taylor'],[505154],0.611,0.498,0.627,91.038,-9.186,0,5,0.596,6.63e-06,0.101,0.0473,0,320547,11,1960,1/1/1960,**** Interlude - Remastered **** / Rudy Van Gelder Edition,Unknown,17.0
95254,['Vladimir Horowitz'],[119107],0.335,0.0573,0.0802,79.76,-24.872,0,10,0.99,0.925,0.0999,0.0562,0,184213,11,1930,1930,"Valses oubliées, S. **** No. * in F-Sharp Major",Unknown,17.0
95147,['Vladimir Horowitz'],[119107],0.308,0.445,0.382,111.723,-17.313,1,7,0.98,0.887,0.359,0.0273,0,246400,0,1928,1928,"Toccata, Op. **",Unknown,17.0
46109,['John Williams'],[1535255],0.114,0.116,0.0686,92.748,-23.2,0,11,0.761,0.154,0.18,0.0402,0,238907,28,1966,1966,"Touch Her Soft Lips and Part (From ""Henry V"")",Unknown,17.0
95567,['Vladimir Horowitz'],[119107],0.303,0.454,0.185,92.607,-17.196,0,8,0.991,0.851,0.938,0.0651,0,195813,0,1928,1928,"Etude in D-Sharp Minor, Op. 8, No. **",Unknown,17.0
92075,['Tim Maia'],[592401],0.635,0.649,0.598,156.041,-5.637,0,2,0.307,0.000303,0.216,0.0372,0,307600,49,1975,3/15/1975,Imunização Racional (Que *******,Unknown,17.0
63727,['New Order'],[1168958],0.606,0.922,0.813,146.122,-7.509,1,9,0.0154,0.925,0.323,0.0427,0,195280,33,1981,11/13/1981,Dreams Never End - **** Remaster,Unknown,17.0
76509,['Sleeping with Sirens'],[2397840],0.425,0.936,0.417,158.046,-5.52,0,8,2.1e-05,0.0,0.926,0.0829,0,219107,61,2010,3/23/2010,"If I'm James Dean, You're Audrey Hepburn",Unknown,17.0
57904,['Martha Munizzi'],[372201],0.565,0.938,0.465,100.054,-5.176,0,7,0.0519,0.0,0.87,0.119,0,358800,38,2003,1/1/2003,Glorious,Unknown,17.0
22269,['Creed'],[1059293],0.317,0.875,0.26,146.284,-6.03,1,2,0.000101,1.88e-06,0.109,0.0485,0,295800,40,2004,1/1/2004,My Sacrifice,Unknown,17.0
95243,['Vladimir Horowitz'],[119107],0.297,0.162,0.086,78.426,-19.669,0,7,0.988,0.873,0.718,0.0417,0,531320,11,1928,1928,"Ballade No. * in G Minor, Op. **",Unknown,17.0
95242,['Vladimir Horowitz'],[119107],0.269,0.0827,0.0612,124.069,-24.994,1,8,0.993,0.927,0.107,0.0374,0,118800,15,1928,1928,Allegretto in A-Flat Major,Unknown,17.0
95697,['Vladimir Horowitz'],[119107],0.314,0.00479,0.354,67.715,-34.175,1,7,0.996,0.921,0.0756,0.0415,0,90440,2,1946,1946,"Von fremden Ländern und Menschen (From ""Kinderszenen"", Op. ***",Unknown,17.0
71914,['Reuben Wilson'],[468218],0.55,0.418,0.556,103.528,-12.022,0,9,0.499,0.799,0.0832,0.0306,0,209467,26,1971,1/1/1971,We're In Love,Unknown,17.0
82088,['The Adicts'],[29084],0.574,0.875,0.848,102.867,-6.046,1,10,0.000885,0.015,0.12,0.0414,1,185773,31,1982,1982,Johnny Was A Soldier,Unknown,17.0
19831,['Chavela Vargas'],[773147],0.626,0.18,0.54,138.151,-10.094,1,4,0.971,9.94e-05,0.11,0.0551,0,153453,45,1997,9/15/1997,El Último Trago - Remastered,Unknown,17.0
95452,['Vladimir Horowitz'],[119107],0.336,0.215,0.63,111.473,-22.174,1,1,0.988,0.884,0.103,0.035,0,108080,6,1951,1951,"Etude in D-Flat Major, Op. 8, No. *** Allegro - Remastered",Unknown,17.0
51133,['La Mafia'],[120370],0.763,0.565,0.914,86.042,-8.096,1,10,0.206,5.39e-06,0.0798,0.0613,0,209040,58,1991,1991,Un Millon de Rosas,Unknown,17.0
7521,['American Football'],[11156],0.551,0.775,0.331,109.646,-10.254,1,7,0.000628,0.868,0.184,0.032,0,223067,40,1999,1999,You Know I Should Be Leaving Soon,Unknown,17.0
46140,['John Williams'],[1535255],0.186,0.111,0.0339,74.003,-22.164,1,5,0.443,0.908,0.24,0.0505,0,187587,45,1999,5/4/1999,Anakin's Theme,Unknown,17.0
95694,['Vladimir Horowitz'],[119107],0.382,0.205,0.118,105.782,-17.035,1,11,0.994,0.907,0.696,0.0407,0,461347,0,1928,1928,"Scherzo No. * in B Minor, Op. **",Unknown,17.0
73890,['Russ Barenberg'],[805216],0.184,0.0953,0.197,85.296,-18.573,1,2,0.948,0.0371,0.102,0.0405,0,244693,41,2005,7/19/2005,Ashokan Farewell,Unknown,17.0
95609,['Vladimir Horowitz'],[119107],0.362,0.122,0.168,83.05,-16.805,1,1,0.987,0.841,0.0869,0.0448,0,571760,0,1926,1926,"Scherzo No. * in B-Flat Minor, Op. **",Unknown,17.0
11312,['Benjamin Britten'],[796872],0.453,0.24,0.472,141.187,-21.516,1,0,0.773,0.936,0.343,0.0459,0,82507,0,1949,1949,"Diversions, Op. *** Variation 3, March",Unknown,17.0
95282,['Vladimir Horowitz'],[119107],0.361,0.292,0.338,72.153,-16.073,0,1,0.986,0.887,0.151,0.0362,0,130480,36,1951,1951,"Etude in D-Sharp Minor, Op. 8, No. *** Patetico - Remastered",Unknown,17.0
46057,['John Williams'],[1535255],0.567,0.239,0.572,135.776,-14.578,1,0,0.859,9.19e-06,0.372,0.331,0,324600,45,1971,8/24/1971,If I Were A Rich Man,Unknown,17.0
51123,['La Mafia'],[120370],0.753,0.569,0.838,75.915,-7.334,1,2,0.375,0.0,0.224,0.0359,0,185747,33,1991,1991,Ahora y Siempre,Unknown,17.0
77677,['Sounds of Blackness'],[1306],0.71,0.92,0.822,104.11,-4.384,0,8,0.0167,0.000497,0.367,0.0688,0,318760,57,2001,1/1/2001,Optimistic,Unknown,17.0
50374,['Kiri Te Kanawa'],[376150],0.228,0.147,0.0364,84.462,-17.939,1,3,0.989,0.00011,0.0863,0.046,0,213867,2,1946,1946,Tosca: Vissi d'arte,Unknown,17.0
95201,['Vladimir Horowitz'],[119107],0.469,0.0338,0.184,88.642,-27.559,1,6,0.987,0.621,0.176,0.0542,0,92173,1,1951,1951,"* Poèmes, Op. 69: No. * - Allegretto",Unknown,17.0
34880,['Frankie Yankovic'],[140963],0.875,0.391,0.973,127.005,-7.549,0,7,0.389,0.0,0.04,0.049,0,169760,11,1947,1947,Just Because,Unknown,17.0
95538,['Vladimir Horowitz'],[119107],0.444,0.197,0.305,80.495,-17.226,1,11,0.956,0.435,0.0744,0.04,0,136627,0,1928,1928,"Valse oubliée No. * in F-Sharp Major, S. *****",Unknown,17.0
95261,['Vladimir Horowitz'],[119107],0.375,0.0325,0.102,99.413,-28.284,1,6,0.984,0.74,0.171,0.0439,0,162840,9,1930,1930,"Consolation No. 4 in D-Flat Major, S. *****",Unknown,17.0
95194,['Vladimir Horowitz'],[119107],0.295,0.0448,0.0415,201.697,-20.826,0,3,0.99,0.917,0.121,0.0531,0,331349,0,1935,1935,"Piano Sonata in E-Flat Minor, Op. *** III. Adagio mesto",Unknown,17.0
95555,['Vladimir Horowitz'],[119107],0.245,0.0364,0.0495,67.104,-23.874,1,6,0.994,0.872,0.191,0.0366,0,542867,0,1928,1928,"Barcarolle, Op. 60",Unknown,17.0
9187,['Arthur Verocai'],[610730],0.721,0.775,0.7,103.397,-11.992,0,4,0.622,0.0164,0.06,0.0721,0,152373,35,1972,1972,Presente grego,Unknown,17.0
28944,['Edith Márquez'],[181124],0.465,0.512,0.33,174.162,-7.493,1,4,0.0276,0.0,0.212,0.0458,0,226440,52,1998,4/24/1998,Mírame,Unknown,17.0
95212,['Vladimir Horowitz'],[119107],0.361,0.292,0.338,72.153,-16.073,0,1,0.986,0.887,0.151,0.0362,0,130480,1,1951,1951,"Etude in D-Sharp Minor, Op. 8, No. *** Patetico - Remastered",Unknown,17.0
590,"[""Sergio Mendes & Brasil '66""]",[5056],0.589,0.707,0.856,115.272,-14.824,1,2,0.68,0.0128,0.428,0.0447,0,177627,31,1966,1/1/1966,Tristeza (Goodbye Sadness),Unknown,17.0
32214,['Failure'],[1280807],0.556,0.576,0.145,120.814,-9.853,1,6,0.0346,1.12e-05,0.212,0.0412,0,267667,42,1996,1996,******** Saviour,Unknown,17.0
50384,['Kiri Te Kanawa'],[376150],0.288,0.12,0.0517,108.484,-19.76,1,9,0.985,0.0068,0.54,0.0516,0,151133,0,1948,1948,La Bohème: Quando m'en vò',Unknown,17.0
95822,['Walter Wanderley'],[230478],0.561,0.7,0.963,162.617,-8.457,0,7,0.31,0.0,0.332,0.0526,0,146107,29,1966,1966,"Cried, Cried (Choru, Choru)",Unknown,17.0
95321,['Vladimir Horowitz'],[119107],0.299,0.027,0.0972,77.975,-24.918,0,4,0.993,0.914,0.698,0.0359,0,282169,2,1946,1946,"Nocturne No. * in E minor, Op. **",Unknown,17.0
46018,['John Williams'],[1535255],0.31,0.45,0.18,156.837,-14.438,0,5,0.41,0.748,0.0959,0.0479,0,245840,43,2005,5/3/2005,General Grievous,Unknown,17.0
97464,['Wonder Girls'],[2110284],0.901,0.74,0.946,130.971,-5.108,1,11,0.161,1.35e-06,0.155,0.0751,0,214773,52,2010,5/15/2010,******,Unknown,17.0
45907,['John Williams'],[1535255],0.153,0.00905,0.073,164.191,-30.099,1,0,0.971,0.607,0.107,0.0372,0,226333,48,2001,10/30/2001,Hogwarts Forever! and the Moving Stairs,Unknown,17.0
95179,['Vladimir Horowitz'],[119107],0.258,0.0105,0.0368,72.778,-35.021,1,6,0.992,0.925,0.106,0.0416,0,141400,0,1951,1951,Pictures at an Exhibition: **** mortuis in lingua mortua,Unknown,17.0
11329,['Benjamin Britten'],[796872],0.232,0.0313,0.039,138.416,-29.28,1,2,0.917,0.464,0.164,0.0406,0,756000,0,1949,1949,"Symphony for Cello & Orchestra, Op. 68: I. Allegro maestoso",Unknown,17.0
86964,['The Litter'],[80149],0.32,0.76,0.502,134.099,-4.447,1,0,0.0979,1.02e-05,0.171,0.0384,0,154480,30,1967,1/1/1967,Action Woman,Unknown,17.0
85876,['The Four Lads'],[71508],0.231,0.393,0.294,82.507,-10.539,1,8,0.893,9.6e-05,0.32,0.0313,0,212800,10,1953,1953,Love Is A Many-Splendored,Unknown,17.0
47345,['Jonathan Edwards'],[261866],0.709,0.347,0.832,125.268,-15.387,1,10,0.371,0.0,0.107,0.0697,0,138733,33,1971,1/1/1971,Sunshine,Unknown,17.0
95551,['Vladimir Horowitz'],[119107],0.282,0.0141,0.157,91.438,-27.781,0,5,0.992,0.887,0.0483,0.0427,0,310840,1,1928,1928,"Nocturne in F Minor, Op. 55, No. *",Unknown,17.0
22290,['Creed'],[1059293],0.414,0.533,0.126,138.917,-8.445,1,0,0.0037,0.000732,0.176,0.0308,0,278440,48,2004,1/1/2004,With Arms Wide Open,Unknown,17.0
95181,['Vladimir Horowitz'],[119107],0.431,0.00632,0.374,69.265,-34.215,1,7,0.996,0.912,0.0701,0.0511,0,90867,5,1942,1942,"Von fremden Ländern und Menschen (From ""Kinderszenen"", Op. ***",Unknown,17.0
46114,['John Williams'],[1535255],0.299,0.173,0.0381,148.621,-18.186,0,2,0.898,0.616,0.123,0.0522,0,175787,35,1977,1/1/1977,The Land of the Sand People,Unknown,17.0
95507,['Vladimir Horowitz'],[119107],0.285,0.0892,0.589,66.789,-28.054,0,6,0.992,0.874,0.122,0.0358,0,44040,0,1928,1928,Preludes: Op. *** No. * in F-Sharp Minor,Unknown,17.0
47339,['Jonathan Edwards'],[261866],0.429,0.214,0.335,82.908,-18.399,0,10,0.9,0.000198,0.103,0.0403,0,167600,25,1971,1971,*********,Unknown,17.0
95362,['Vladimir Horowitz'],[119107],0.322,0.484,0.562,151.149,-11.715,0,10,0.957,0.85,0.137,0.0333,0,366573,0,1928,1928,"Piano Concerto No. * in B-Flat Minor, Op. *** III. Allegro con fuoco",Unknown,17.0
63791,['New Order'],[1168958],0.703,0.892,0.869,118.659,-8.415,1,10,0.0044,0.272,0.267,0.064,0,402200,28,1986,1986,Bizarre Love Triangle - Extended Dance Mix,Unknown,17.0
95352,['Vladimir Horowitz'],[119107],0.456,0.122,0.16,99.485,-18.415,1,3,0.98,0.911,0.139,0.0798,0,88067,0,1928,1928,"Humoreske, Op. *** Mit ******* Pomp",Unknown,17.0
95350,['Vladimir Horowitz'],[119107],0.245,0.103,0.0859,88.525,-18.783,1,11,0.994,0.921,0.672,0.0319,0,240867,1,1928,1928,"Nocturne in E Minor, Op. *** No. *",Unknown,17.0
95097,['Vladimir Horowitz'],[119107],0.424,0.12,0.266,63.521,-19.242,0,6,0.995,0.911,0.0915,0.0593,0,352600,0,1928,1928,Scherzo a capriccio: Presto,Unknown,17.0
95313,['Vladimir Horowitz'],[119107],0.277,0.146,0.0785,84.884,-20.513,1,10,0.982,0.884,0.0969,0.035,0,1005933,2,1928,1928,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto",Unknown,17.0
95333,['Vladimir Horowitz'],[119107],0.302,0.501,0.709,169.732,-17.508,0,7,0.993,0.937,0.101,0.036,0,226560,0,1928,1928,"Sonata No. 7 in B-Flat, Op. 83: III. Precipitato",Unknown,17.0
95525,['Vladimir Horowitz'],[119107],0.283,0.176,0.0399,67.278,-15.584,0,4,0.992,0.928,0.089,0.0451,0,452293,0,1928,1928,"Nocturne No. ** in B Minor, Op. ***",Unknown,17.0
95309,['Vladimir Horowitz'],[119107],0.316,0.0513,0.0377,133.833,-23.939,1,6,0.995,0.893,0.325,0.0496,0,216560,0,1928,1928,"Etude in B-Flat Minor, Op. 8, No. 7",Unknown,17.0
87307,['The McGuire Sisters'],[397412],0.394,0.0664,0.266,70.984,-14.979,1,1,0.933,0.0,0.159,0.0293,0,137467,8,1955,4/25/1955,Autumn In New York,Unknown,17.0
46117,['John Williams'],[1535255],0.11,0.233,0.0797,75.839,-14.921,1,10,0.628,0.81,0.146,0.0381,0,310307,34,1983,1/1/1983,Main ***** (The Story Continues),Unknown,17.0
95374,['Vladimir Horowitz'],[119107],0.44,0.00586,0.109,98.942,-25.337,1,1,0.99,0.912,0.0836,0.0384,0,466747,0,1928,1928,"Piano Sonata No. * in B-Flat Minor, Op. 35: III. Marche funèbre. Lento",Unknown,17.0
95167,['Vladimir Horowitz'],[119107],0.267,0.0533,0.532,71.556,-31.124,0,10,0.991,0.929,0.098,0.0326,0,84147,0,1928,1928,"Piano Sonata No. * in B-Flat Minor, Op. 35: IV. Finale. Presto",Unknown,17.0
80074,['Sy Oliver'],[41702],0.667,0.317,0.783,111.113,-7.995,1,3,0.812,0.0314,0.347,0.0314,0,167828,0,1953,8/1/1953,"""O"" (Oh!)",Unknown,17.0
18789,['Carnage'],[151769],0.718,0.816,0.491,125.01,-3.313,1,0,0.205,0.0,0.813,0.172,1,233000,59,2015,10/30/2015,WDYW,Unknown,17.0
95698,['Vladimir Horowitz'],[119107],0.369,0.309,0.192,112.418,-12.818,0,2,0.985,0.913,0.163,0.0334,0,492013,0,1951,1951,"Piano Concerto No. * in B-Flat Major, Op. 83: II. Allegro ************",Unknown,17.0
95250,['Vladimir Horowitz'],[119107],0.37,0.189,0.0734,118.259,-22.01,0,1,0.975,0.842,0.694,0.0442,0,735200,14,1930,1930,Mephisto Waltz No. ** S. ***,Unknown,17.0
85871,['The Four Lads'],[71508],0.595,0.343,0.637,76.66,-16.553,1,6,0.719,0.0,0.0793,0.039,0,140227,13,1953,1953,The Mocking Bird,Unknown,17.0
40070,['Hortense Ellis'],[220967],0.861,0.553,0.968,81.134,-11.519,1,1,0.403,0.00274,0.261,0.0983,0,199307,32,1990,1990,People Make the World Go Round,Unknown,17.0
2021,['Nobuo Uematsu'],[431669],0.414,0.155,0.814,76.228,-17.259,1,0,0.983,0.98,0.0694,0.0403,0,61173,31,1991,1991,Rydia,Unknown,17.0
95229,['Vladimir Horowitz'],[119107],0.365,0.257,0.613,142.516,-20.168,1,2,0.993,0.896,0.181,0.0442,0,166600,16,1964,1964,"Sonata in D Major, K 33 (L ****",Unknown,17.0
95088,['Violeta Parra'],[215803],0.614,0.185,0.176,130.009,-15.214,0,4,0.988,0.0144,0.105,0.067,0,250520,38,1970,1/1/1970,Volver a los **,Unknown,17.0
20456,['Childish Gambino'],[2487188],0.545,0.851,0.586,170.419,-6.095,0,5,0.296,0.0,0.0821,0.429,1,195640,51,2011,11/15/2011,Backpackers,Unknown,17.0
50385,['Kiri Te Kanawa'],[376150],0.147,0.111,0.0731,57.128,-18.833,1,8,0.985,2.85e-05,0.129,0.0448,0,146600,1,1945,1945,Gianni Schicchi: O mio babbino caro,Unknown,17.0
85882,['The Four Lads'],[71508],0.176,0.407,0.347,170.44,-11.688,1,8,0.913,3.39e-06,0.384,0.0347,0,189800,5,1953,1953,Magnificent Obsession,Unknown,17.0
21901,['Confederate Railroad'],[119058],0.76,0.627,0.731,120.778,-9.048,1,2,0.29,0.0,0.0652,0.0351,0,204533,39,1992,4/28/1992,*** Never Cried - Remastered Version,Unknown,17.0
95665,['Vladimir Horowitz'],[119107],0.357,0.172,0.132,87.501,-18.763,0,5,0.995,0.861,0.139,0.0291,0,141867,0,1928,1928,"Fantasiestücke, Op. **** Molto vivace ed *****************",Unknown,17.0
80038,['Swing Out Sister'],[45972],0.663,0.7,0.946,104.116,-14.12,0,8,0.0751,0.0136,0.33,0.0294,0,235027,38,1987,5/13/1987,Surrender,Unknown,17.0
82099,['The Adicts'],[29084],0.456,0.928,0.73,136.743,-5.376,0,9,0.000189,0.172,0.311,0.0593,1,115880,25,1982,1982,Let's Go,Unknown,17.0
60218,['Michael Franti & Spearhead'],[2061247],0.739,0.44,0.893,171.118,-9.582,0,7,0.322,0.00957,0.182,0.24,0,303267,41,1994,1/1/1994,People In Tha Middle,Unknown,17.0
63749,['New Order'],[1168958],0.44,0.974,0.966,147.717,-7.625,1,2,0.00244,0.351,0.0877,0.042,0,246173,28,1986,9/29/1986,Way of Life,Unknown,17.0
33762,['Francis Lai'],[188981],0.256,0.24,0.1,141.073,-17.484,0,9,0.961,0.535,0.342,0.0336,0,233040,33,1970,1/1/1970,Theme From Love Story (Finale),Unknown,17.0
95234,['Vladimir Horowitz'],[119107],0.273,0.0215,0.0367,72.605,-28.308,1,5,0.993,0.893,0.677,0.0455,0,601907,13,1962,1962,"Fantasie in C Major, Op. *** III. Langsam getragen. Durchweg leise zu halten",Unknown,17.0
43909,['Jimmy Dean'],[352992],0.612,0.514,0.66,82.879,-10.803,1,9,0.608,0.0,0.175,0.0739,0,216200,35,1961,1961,Little Bitty Big John,Unknown,17.0
91211,['The Williams Brothers'],[687081],0.444,0.199,0.32,85.904,-14.508,1,0,0.239,0.0,0.116,0.0266,0,191960,49,1991,4/26/1991,Can't Cry Hard Enough,Unknown,17.0
1323,['Blue Magic'],[53428],0.484,0.445,0.432,120.226,-7.943,1,8,0.727,5.62e-05,0.0627,0.0321,0,259160,36,1996,1996,What's Come over Me,Unknown,17.0
95101,['Vladimir Horowitz'],[119107],0.359,0.0435,0.042,96.645,-20.858,1,7,0.99,0.899,0.109,0.0424,0,338333,0,1928,1928,"Piano Sonata in E-Flat Minor, Op. *** III. Adagio mesto",Unknown,17.0
81371,['Teresa Teng'],[1795396],0.432,0.188,0.194,106.316,-15.931,1,2,0.701,0.00317,0.106,0.0304,0,154280,38,1985,1/1/1985,梅花,Unknown,17.0
95107,['Vladimir Horowitz'],[119107],0.28,0.0436,0.182,81.076,-25.958,1,8,0.993,0.885,0.0865,0.0393,0,251960,0,1928,1928,"Sonata, Op. *** No. 3 in F Minor: I. Allegro agitato",Unknown,17.0
92082,['Tim Maia'],[592401],0.643,0.78,0.963,136.891,-8.306,0,10,0.0108,0.00069,0.305,0.0718,0,265298,61,1983,1/3/1983,O Descobridor Dos Sete Mares,Unknown,17.0
